dc.type.full,dc.identifier.uri,dc.date.issued,dc.title,dc.authority.people
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/580905,2011,Type Design. Esperienze progettuali tra teoria e prassi.,"GUIDA, FRANCESCO ERMANNO;ILIPRANDI, GIANCARLO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/583875,2011,Comunicazione a misura d'uomo,"PILLAN, MARGHERITA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/604685,2011,"Realtà, simulazione e progetto. Il ruolo del modello","AMORUSO, GIUSEPPE;Enica Bistagnino;BREVI, FAUSTO;Mauro Cecconello;PIERLUISI, GABRIELE;ROSSI, MICHELA;RUSSO, MICHELE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/605680,2011,"Realtà, simulazione e progetto. Il ruolo del modello","AMORUSO, GIUSEPPE;Enica Bistagnino;BREVI, FAUSTO;Mauro Cecconello;PIERLUISI, GABRIELE;ROSSI, MICHELA;RUSSO, MICHELE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/608307,2011,Franco Albini,"BOSONI, GIAMPIERO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/608399,2011,Color and Colorimetry Multidisciplinary Contributions,"ROSSI, MAURIZIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/608400,2011,Colore e colorimetria contributi multidisciplinari,"ROSSI, MAURIZIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/609276,2011,Cruciale,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/609277,2011,Di vaso in fiore,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/609278,2011,Inventario 02,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/609279,2011,Inventario 03,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/614714,2011,"Per l’esposizione, mi raccomando…!Milano e l’Esposizione internazionale del Sempione del 1906 nei documenti del Castello Sforzesco.","RICCI, GIULIANA;CORDERA, PAOLA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/630994,2011,Leonardo: il Genio il Mito,"MARANI, PIETRO;PEDRETTI, C.;SALVI, P.;VITULO, C.;BARILLI, R."
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/635446,2011,Altre figure. Intorno alle figure di argomentazione,"BUCCHETTI, VALERIA LUISA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/639706,2011,L’oggetto nell’arte contemporanea. Uso e riuso,"E. Crispolti;MAZZANTI, ANNA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/642133,2011,PROGETTARE UN GIOCO NON E' UN GIOCO,"FOIS, LUCA;VIGNATI, ARIANNA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/643730,2011,"COMUNICARE IN MOVIMENTO, COMMUNICATION IN MOTION","BRUNO, DAVIDE MARIA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/645146,2011,"Abitare. 50 anni di design: case, architetture, oggetti, fotografie, mode, design, viaggi – 1961-2011","PIAZZA, MARIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/662385,2011,"Realtà, simulazione e progetto. Il ruolo del modello","AMORUSO, GIUSEPPE;BISTAGNINO, ENRICA;BREVI, FAUSTO;CECONELLO, MAURO ATTILIO;PIERLUISI, GABRIELE;ROSSI, MICHELA;RUSSO, MICHELE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/666304,2011,Inventario 04,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/688715,2011,Design for innovative communities,"FASSI, DAVIDE;REBAGLIO, AGNESE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/731991,2011,Emilio Ambasz.Invenciones: arquitectura y Diseno,"IRACE, FULVIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/632812,2012,MuVi3. Video and moving image on synesthesia and visual music / MuVi3. Vídeo e imagen en movimiento sobre sinestesia y música visual,"RICCO', DINA;M. J. De Córdoba"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/657540,2012,Milano Maths in the city. A mathematical tour of Milanese Architecture - itinerario matematico dell'architettura milanese.,"ROSSI, MICHELA;Sylvie Duvernoy;Giampiero Mele"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/657544,2012,Nexus Ph.D. Day. Relationschip between Architecture and Mathematics,"ROSSI, MICHELA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/662224,2012,DPPI11. Designing Pleasurable Products and Interfaces. Proceedings,"CAUTELA, CABIRIO;DESERTI, ALESSANDRO;RIZZO, FRANCESCA;ZURLO, FRANCESCO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/664557,2012,Moda e arte,"PEDRONI, MARCO LUCA;VOLONTE', PAOLO GAETANO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/666284,2012,Color and colorimetry Multidisciplinary contribution - Vol VIIIb,"ROSSI, MAURIZIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/666288,2012,Colore e colorimetria Contributi Multidisciplinari Vol VIIIa,"ROSSI, MAURIZIO;SINISCALCO, ANDREA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/666945,2012,Fare Lume,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/668544,2012,Design Research: Between Scientific Method and Project Praxis. Notes on Doctoral Research in Design 2012,"RAMPINO, LUCIA ROSA ELENA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/685510,2012,Inventario 05,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/686839,2012,Giulio Iaccheti Research Experiences in Design,"BIAMONTI, ALESSANDRO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/686857,2012,Exhibit,"FASSI, DAVIDE;REBAGLIO, AGNESE;I. Vegni"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/686921,2012,Il gioiello utile:Ornamenti RFID le nuove frontiere dell'ornamento,"CAPPELLIERI, ALBA;L. Tenuta;V. Vecchi"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/686977,2012,"Descriptive Geometry and Digital Rrepresentation: 
Memory and Innovation","ROSSI, MICHELA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/688067,2012,Design della Maglieria. Appunti su metodi progettuali e lavorazioni,"CONTI, GIOVANNI MARIA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/690076,2012,Representing Museum Technologies,"J. Allen;LUPO, ELEONORA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/690135,2012,Anticorpi comunicativi.Progettare per la comunicazione di genere,"BAULE, GIOVANNI;BUCCHETTI, VALERIA LUISA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/690713,2012,"Gli archivi di architettura, design e grafica in Lombardia. Censimento delle fonti","CIAGA', GRAZIELLA LEYLA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/692932,2012,Grafica del made in Italy / Made in Italy graphic design,"PIAZZA, MARIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/692937,2012,TDM 5: Grafica italiana,"G. Camuffo;PIAZZA, MARIO;C. Vinti"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/692964,2012,"Poltrona Frau.
L'intelligenza delle mani","PIAZZA, MARIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/692966,2012,Poltrona Frau: Intelligence in Our Hands,"PIAZZA, MARIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/694018,2012,The Contemporary Interior Landscape,"BOSONI, GIAMPIERO;REBAGLIO, AGNESE;SCULLICA, FRANCESCO;REBAGLIO AGNESE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/694021,2012,The Contemporary Interior Landscape,"BOSONI, GIAMPIERO;REBAGLIO, AGNESE;SCULLICA, FRANCESCO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/732594,2012,Packaging design e pubblica utilità. Sperimentazioni in cartone per comunicare la sicurezza domestica,"CIRAVEGNA, ERIK;TOLINO, UMBERTO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/768889,2012,Inventario 06,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1054875,2013,Esperienza e formazione,mario bisson
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/720345,2013,Verso l'era postdigitale. Disegnare il progetto tra design e architettura.,"UdRD Design Representation;AMORUSO, GIUSEPPE;BREVI, FAUSTO;Mauro Ceconello;PIERLUISI, GABRIELE;ROSSI, MICHELA;RUSSO, MICHELE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/720347,2013,"Geometria, spazio, colore. Ricerche per la rappresentazione e il progetto","ROSSI, MICHELA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/739371,2013,Colour and Colorimetry Multidisciplinary Contributions Vol. IXb,"ROSSI, MAURIZIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/739372,2013,Colore e colorimetria contributi multidisciplinari Vol IXa,"ROSSI, MAURIZIO;SINISCALCO, ANDREA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/751616,2013,Made in slums. Mathare Nairobi,"IRACE, FULVIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/758444,2013,Creativity for local enterprises,"FASSI, DAVIDE;REBAGLIO, AGNESE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/758930,2013,E' il design una narrazione? Design e narrazioni,"PENATI, ANTONELLA VALERIA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/758932,2013,Il design costruisce mondi. Design e narrazioni,"PENATI, ANTONELLA VALERIA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/758933,2013,Il design vive di oggetti-discorso. Design e narrazioni.,"PENATI, ANTONELLA VALERIA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/764761,2013,Design & Cultural Heritage. Archivio animato,"IRACE, FULVIO;CIAGA', GRAZIELLA LEYLA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/768890,2013,Inventario 07,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/768891,2013,Inventario 08,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/769058,2013,Progetto Cibo. La Forma del Gusto,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/769060,2013,Intorno al libro,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/804936,2013,"Design e memoria del Temporaneo/Design 
and memory of the Ephemeral","LUPO, ELEONORA;TROCCHIANESI, RAFFAELLA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/861818,2013,"Immateriale, virtuale, interattivo","IRACE, FULVIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/974893,2013,Autentico Contemporaneo. Design e Attivazione dei saperi tipici e maestri artigiani milanesi,"LUPO, ELEONORA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/989802,2013,(1:13). The thirteen chairs that were never painted in Leonardo's Last Supper / (1:13). Le tredici sedie mai dipinte nell´Ultima cena di Leonardo,"CRIPPA, DAVIDE;DI PRETE, BARBARA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1029970,2014,Overfashion. Nuove prospettive per la moda nella società che ingrassa,"CANINA, MARIA RITA;VOLONTE', PAOLO GAETANO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/796926,2014,Il Design Italiano Oltre le Crisi,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/815123,2014,Agostino Arrivabene. Vesperbild,"MARANI, PIETRO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/848734,2014,Ripensare il disegno/rethinking design (introduzione).,"ROSSI, MICHELA;Andrea Casale;a. cura di"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/862572,2014,Dove vivono gli architetti,"IRACE, FULVIO;MOLTENI, FRANCESCA BIANCA MARIA;Pizzigoni D."
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/869980,2014,"Materials Experience: Fundamentals of
Materials and Design","Elvin Karana;Owain Pegley;ROGNOLI, VALENTINA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/872756,2014,INVENTARIO 09,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/880557,2014,"TEXTILE VIVANT.
Percorsi, esperienze e ricerche del textile design.
Tracks, experiences and Researches in textile design","CONTI, GIOVANNI MARIA;DEL CURTO, BARBARA;FIORANI, ELEONORA;SOLDATI, MARIA GRAZIA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/924155,2014,"A Matter of Design: Making Society trough Science and Technology
Proceedings of the 5th STS Italia Conference","C. Coletta;COLOMBO, SARA;P. Magaudda;A. Mattozzi;L. Parolin;RAMPINO, LUCIA ROSA ELENA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/935762,2014,Overfashion. Nuove prospettive per la moda nella società che ingrassa,"CANINA, MARIA RITA;VOLONTE', PAOLO GAETANO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/935991,2014,INVENTARIO 10,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/941559,2014,Colore e colorimetria contributi multidisciplinari Vol Xa,"ROSSI, MAURIZIO;Veronica Marchiafava"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/942187,2014,Colour and Colorimetry Multidisciplinary Contributions Vol. Xb,"ROSSI, MAURIZIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/956158,2014,Fashion Made in Italy. Special Issue,"BERTOLA, PAOLA;COLOMBI, CHIARA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/956761,2014,"CIMODE 2014
2° Congresso internazionale di Moda e Design
2° International Fashion and Design Congress","GADDI, ROSSANA;CAPPELLIERI, ALBA;DELL'ACQUA BELLAVITIS, ARTURO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/965932,2014,SERVICE DESIGN RESEARCH UK NETWORK Mapping and developing Service Design Research in the UK,"SANGIORGI, DANIELA;Prendiville, Alison;Ricketts, Amy"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/965937,2014,"ServDes.2014 Service Future, Proceedings of the fourth Service Design and Service Innovation Conference","SANGIORGI, DANIELA;Murphy, Emma;Hands, David"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/970615,2014,Italian material design: imparando dalla storia,"BOSONI, GIAMPIERO;FERRARA, MARIA RITA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/975705,2014,Design research on temporary homes,"GIUNTA, ELENA ENRICA;REBAGLIO, AGNESE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1018215,2015,Colour and Colorimetry Multidisciplinary Contributions Vol. XIb,"ROSSI, MAURIZIO;CASCIANI, DARIA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1018276,2015,Colore e colorimetria contributi multidisciplinari Vol XIa,"ROSSI, MAURIZIO;Marchiafava, Veronica"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1019707,2015,"Bellezza divina. Fra Van Gogh, Chagall e Fontana","MAZZANTI, ANNA;Mannini, Lucia;Sisi, Carlo;Sebregondi, Ludovica"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/930955,2015,ColtivAzioni Sociali Urbane. Innovazione sociale di quartiere,"VILLARI, BEATRICE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/935990,2015,GEOGRAFIE,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/943765,2015,Cose d'archivio. I modelli di design e architettura presso il CASVA,"FERABOLI, MARIA TERESA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/943785,2015,Mondi a Milano,"IRACE, FULVIO;MAZZANTI, ANNA;Negri A.;Orsini C.;Pugliese M.;SELVAFOLTA, ORNELLA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/958189,2015,"Advanced Design Culture, Long-Term Perspective and Continuous Innovation","CELI, MANUELA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/960392,2015,Mondi a Milano,"IRACE, FULVIO;MAZZANTI, ANNA;M. G. Messina;C. Orsini;SELVAFOLTA, ORNELLA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/971299,2015,Textile Vivant. Scenari dell'innovazione del tessile,"CONTI, GIOVANNI MARIA;DEL CURTO, BARBARA;Fiorani, Eleonora;GADDI, ROSSANA;SOLDATI, MARIA GRAZIA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/971911,2015,Proceedings of the Cumulus Milano 2015 Conference – The Virtuous Circle. Design Culture and Experimentation,"COLLINA, LUISA MARIA VIRGINIA;GALLUZZO, LAURA;MERONI, ANNA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/971930,2015,MuVi4. Video and moving image on synesthesia and visual music / MuVi4. Vídeo e imagen en movimiento sobre sinestesia y música visual,"RICCO', DINA;María José de Córdoba"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/971931,2015,Actas V Congreso Internacional de Sinestesia: Ciencia y Arte,"RICCO', DINA;M. José De Córdoba Serrano;Sean A. Day;Julia López de la Torre;Joerg Jewansky"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/972804,2015,Curarsi Lontano da Casa,"SCULLICA, FRANCESCO;Giovanni Del Zanna;Roberta Co"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/973605,2015,"DeSForM 2015 – Aesthetics of Interaction: Dynamic, Multisensory, Wise","Chen, L.;Djajadiningrat, T.;Feijs, L.;Hu, J.;Kyffin, S.;RAMPINO, LUCIA ROSA ELENA;Rodriguez, E.;Steffen, D."
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/979647,2015,Il Nuovo vocabolario della moda italiana,"BERTOLA, PAOLA;LINFANTE, VITTORIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/980210,2015,Storie di interni. L'architettura dello spazio domestico moderno,"IRACE, FULVIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/984690,2015,Global Tools 1973-1975,"FRANCESCHINI, SILVIA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/985756,2015,From Storytelling to Intercreativity in the Era of Distributed Authorship,"CIASTELLARDI, MATTEO;Di Rosario, Giovanna"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/986587,2015,Nutrendo Anima e corpo. Itinerari di delizia tra le Ville Del Sacro Monte Sopra Varese/Feeding body and soul. Delightful journeys among villas in Sacro Monte above Varese,"BAILA, ANGELA;ANZANI, ANNA;CARAMEL, CLAUDIA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1001967,2016,Interni inclusivi. Dialoghi trasversali,"BARBARA, ANNA;Ceresoli, J.;CHIODO, SIMONA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1017992,2016,Interni Inclusivi. Dialoghi trasversali,"CHIODO, SIMONA;BARBARA, ANNA;Ceresoli, Jacqueine"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1018728,2016,Pad#13 Design for Territories,"PARENTE, MARINA;SEDINI, CARLA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1020345,2016,Human Smart Cities. Rethinking the interplay between Design and Planning,"CONCILIO, GRAZIA;RIZZO, FRANCESCA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1022046,2016,INVENTARIO 12,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1022052,2016,Cartaditalia n.2. Il design italiano. Unità e pluralità,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1022056,2016,Quasi segreti,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1022206,2016,Stanze. Altre filosofie dell'abitare - Rooms. Novel Living Concepts,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1027333,2016,Umanesimo contemporaneo. Gli archivi di Gregotti-Meneghetti-Stoppino e della società Gregotti Associati conservati presso il CASVA,"FERABOLI, MARIA TERESA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1034524,2016,INTERDISCIPLINARY RESEARCH AND EDUCATION AGENDA. A DESIGN DRIVEN PERSPECTIVE,"VACCA, FEDERICA;Warshavski T."
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1036271,2016,"DESIGNING MULTIVOCAL MUSEUMS. Intercultural Practices at Museo Diocesano, Milano",R. Capurro;E. Lupo
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1039135,2016,"Design management. Gestire strategie, processi e implementazione",F. Zurlo
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1041528,2016,"Boardgame Interior Design. Ricerca, progetto e comunicazione per lo spazio del gioco nella contemporaneità",R. Zamporri;F. Scullica;M. Bertolo
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1050659,2016,"La gestione delle risorse, dei cantieri e degli immobili",Massimo Bonechi;Davide Bruno;Masimo Cartone
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/978765,2016,Maglieria Made in Italy. Knitwear stories and knit talks,"CONTI, GIOVANNI MARIA;POLETTI, FEDERICO;RINALDI, COSTANZA CHIARA FRANCESCA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/994993,2016,Artefatti concreti. Temi di fondamento per il design di prodotto,"PIZZOCARO, SILVIA LUISA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/995591,2016,Leonardo da Vinci. Metodi e tecniche per la costruzione della conoscenza,"MARANI, PIETRO;MAFFEIS, RODOLFO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/999106,2016,Design è traduzione. Il paradigma traduttivo per la cultura del progetto,"BAULE, GIOVANNI;CARATTI, ELENA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1010369,2017,Polimi Design PhD_017,"BIAMONTI, ALESSANDRO;GUERRINI, LUCA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1014755,2017,"Archeologia del Cenacolo. Ricostruzioni e fortuna dell'icona leonardesca: disegni, incisioni, fotografie","MARANI, PIETRO;Mori, G."
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1022049,2017,Fare Luce,"FINESSI, GIUSEPPE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1025426,2017,Eccedenze. Tra innovazione e culture del design,"PIZZOCARO, SILVIA LUISA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1029039,2017,"Design is translation. The translation paradigm for design culture. ""Design and translation"": a Manifesto","BAULE, GIOVANNI;CARATTI, ELENA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1029705,2017,Teoria/Pratica. Dialoghi sul Design per i Territori 01,"PARENTE, MARINA;LUPO, ELEONORA;SEDINI, CARLA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1030921,2017,"Memoria, Bellezza e Transdisciplinarità - riflessioni sull’attualità di Roberto Pane","ANZANI, ANNA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1032566,2017,Una chimera del Novecento Il leone di Monterosso di Arturo Martini,"MAZZANTI, ANNA;Mannini, L.;Lucchesi, S.;Gensini, V."
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1032568,2017,art/tapes/22 Le origini della videoarte,"MAZZANTI, ANNA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1034704,2017,"Santa Maria di Piazza in Busto Arsizio. ""Chiesa di moltissima divotione, et fabrica non meno bella che vaga""","MARANI, PIETRO CESARE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1037549,2017,In the neighbourhood. Spatial Design and Urban Activation,B. Camocini;D. Fassi
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1038612,2017,Computational Morphologies. Design Rules between Organic Models and Responsive Architecture,M. Rossi;G. Buratti
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1043448,2017,"Un nuovo individualismo? Individualizzazione, soggettività e legame sociale",p. volonte;c. leccardi
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1044119,2017,Sociotechnical Environments: Proceedings of the 6th STS ITALIA CONFERENCE,"CRABU, STEFANO;P. Giardullo;F. Miele;M. Turrini"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1044733,2017,NAUTICA +++. Additive Manufacturing in campo Navale e Nautico,A. Bionda;A. Ratti
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1045991,2017,ENVIRONMENTAL DESIGN - 2^  International Conference on Environmental Design,M. BISSON
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1047664,2017,Designing for Service. Key Issues and New Directions,"SANGIORGI, DANIELA;Prendiville, Alison"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1050387,2017,Tangibile/Intangibile. Dialoghi sul Design per i Territori 02,M. Parente;E. Lupo;C. Sedini
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1050922,2017,Electric Vehicle Sharing Services for Smarter Cities,"BIGNAMI, DANIELE FABRIZIO;COLORNI VITALE, ALBERTO;LUE', ALESSANDRO;NOCERINO, ROBERTO;ROSSI, MATTEO GIOVANNI;S. M. Savaresi"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1051658,2017,"Wireless Mobile Communication and Healthcare. 6.th International Conference, MobiHealth 2016 Milan, Italy, November 14–16, 2016 Proceedings.",P. Perego;G. Andreoni;G. Rizzo
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1047158,2018,WHAT'S FASHION IT'S METHOD,C. Lunghi;F. R. Rinaldi;M. Turinetto
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1049919,2018,Multidisciplinary Design of Sharing Services,M. Bruglieri
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1050322,2018,MuVi5. Video and moving image on synesthesia and visual music / MuVi5. Vídeo e imagen en movimiento sobre sinestesia y música visual,"Riccò, Dina;De Córdoba, María José"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1052991,2018,"Maglia, punto. Quarant'anni di tesori nascosti nell'archivio MF1","Conti, Giovanni Maria"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1060909,2018,Polimi Design PhD_018. 9 PhD Theses on Design as we do in Polimi,A. Biamonti;L. Guerrini;I. Mariani
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1063176,2018,Dialogues on Design. Notes on Doctoral Research in Design 2018,L. Guerrini;P. Volonté
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/1065156,2018,Sharing design sustainable. Innovazione sociale: il flusso dei mezzi di trasporto sostenibile nelle aree metropolitane del futuro.,D. Bruno;G. Crivellaro
