dc.type.full,dc.identifier.uri,dc.date.issued,dc.title,dc.authority.people
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/665250,2012,convegno,"GADDI, ROSSANA;ZANOLLA MANCINI, ANNA SARA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/666293,2012,convegno,"CASCIANI, DARIA;MUSANTE, FULVIO;ROSSI, MAURIZIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/666482,2012,convegno,"PIARDI, SILVIA ELVIRA MARIA;L. Zanolari Bottelli"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/671353,2012,convegno,"STUDER, LUCA PASINO;GANDINI, PAOLO;M. ORSO GIACONE;F. BRATTA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/675773,2012,convegno,"DE PAOLIS, ROBERTO;FERRARA, MARIA RITA;D. Morigi"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/676350,2012,convegno,"PIARDI, SILVIA ELVIRA MARIA;RATTI, ANDREA;ERCOLI, SEBASTIANO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/680398,2012,convegno,"ROSSI, MICHELA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/680401,2012,convegno,"Giampiero Mele;ROSSI, MICHELA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/683449,2012,convegno,"MAZZOLA, MARCO;COSTA, FIAMMETTA CARLA ENRICA;ANDREONI, GIUSEPPE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/683814,2012,convegno,"A. Fanelli;SIGNORINI, MARIA GABRIELLA;PEREGO, PAOLO;G. Magenes;ANDREONI, GIUSEPPE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/685202,2012,convegno,"MAIOCCHI, MARCO MARIA;PILLAN, MARGHERITA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/685203,2012,convegno,"MAIOCCHI, MARCO MARIA;PILLAN, MARGHERITA;GALLI, FRANCESCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/685208,2012,convegno,"MAIOCCHI, MARCO MARIA;PILLAN, MARGHERITA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/685210,2012,convegno,"MAIOCCHI, MARCO MARIA;PILLAN, MARGHERITA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/685296,2012,convegno,"BORGHETTI, FABIO;GANDINI, PAOLO;IULIANO, ROSANNA;FRASSOLDATI, ALESSIO;CUOCI, ALBERTO;DERUDI, MARCO;TAVELLI, SILVIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/685487,2012,convegno,"MORTATI, MARZIA;VILLARI, BEATRICE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/685896,2012,convegno,"RICCO', DINA;CARATTI, ELENA;C. Bustamante"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/686090,2012,convegno,"G. Crippa;ROGNOLI, VALENTINA;LEVI, MARINELLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/686283,2012,convegno,"CAUTELA, CABIRIO;P. Pisano;M. Pironti;A. Rieple"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/686333,2012,convegno,"CANTU', DARIA;RIZZO, FRANCESCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/686617,2012,convegno,"CELI, MANUELA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/687065,2012,convegno,"SPALLAZZO, DAVIDE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/687455,2012,convegno,"RATTI, ANDREA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/688019,2012,convegno,"RATTI, ANDREA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/688733,2012,convegno,"FASSI, DAVIDE;J. Gemayel;ROGEL, LIAT;A. Seyrig;R. Motter"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/688734,2012,convegno,"FASSI, DAVIDE;M. Niksic;B. Golicnik Marusic;R. Houlstan Hasaerts"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/688748,2012,convegno,"MAZZANTI, ANNA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/689964,2012,convegno,"IANNILLI, VALERIA MARIA;PENATI, ANTONELLA VALERIA;VACCA, FEDERICA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/690072,2012,convegno,"CELASCHI, FLAVIANO;FORMIA, ELENA MARIA;LUPO, ELEONORA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/690221,2012,convegno,"TROCCHIANESI, RAFFAELLA;GUGLIELMETTI, ILARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/690237,2012,convegno,"TROCCHIANESI, RAFFAELLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/690247,2012,convegno,"DELGADO BARON, TANIA CATALINA;MUSSINELLI, ELENA GERMANA;TROCCHIANESI, RAFFAELLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/690827,2012,convegno,"BELLINI, OSCAR EUGENIO;DAGLIO, LAURA;DALL'O', GIULIANO;GEROSA, GIULIA MARIA;SCOCCIMARRO, ANTONIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/690860,2012,convegno,"I. Celino;S. Contessa;CORUBOLO, MARTA;DELL'AGLIO, DANIELE;DELLA VALLE, EMANUELE;S. Fumeo;T. Kruger"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/690877,2012,convegno,"ANDREONI, GIUSEPPE;ARSLAN, PELIN;COSTA, FIAMMETTA CARLA ENRICA;MUSCHIATO, SABRINA;ROMERO, MAXIMILIANO ERNESTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/691717,2012,convegno,"CAUTELA, CABIRIO;F. Rizzo"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/692466,2012,convegno,"LUPO, ELEONORA;N. Pedrazzini"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/693040,2012,convegno,"GEROSA, GIULIA MARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/693667,2012,convegno,"MUSCHIATO, SABRINA;ROMERO, MAXIMILIANO ERNESTO;PEREGO, PAOLO;COSTA, FIAMMETTA CARLA ENRICA;ANDREONI, GIUSEPPE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/693670,2012,convegno,"ANDREONI, GIUSEPPE;COSTA, FIAMMETTA CARLA ENRICA;FRIGO, CARLO ALBINO;E. Gruppioni;PAVAN, ESTEBAN ENRIQUE;ROMERO, MAXIMILIANO ERNESTO;B. Saldutto;L. Scapini;G. Verni"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/693671,2012,convegno,"ANDREONI, GIUSEPPE;COSTA, FIAMMETTA CARLA ENRICA;MAZZOLA, MARCO;FUSCA, MARCELLO CONO;ROMERO, MAXIMILIANO ERNESTO;Carniglia, E.;ZAMBARBIERI, DANIELA;SANTAMBROGIO, GIORGIO CESARE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/693674,2012,convegno,"STANDOLI, CARLO EMILIO;ROMERO, MAXIMILIANO ERNESTO;G. Vazzoler"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/693975,2012,convegno,"ANDREONI, GIUSEPPE;ARSLAN, PELIN;COSTA, FIAMMETTA CARLA ENRICA;MUSCHIATO, SABRINA;Maximiliano Romero"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/697118,2012,convegno,"PIARDI, SILVIA ELVIRA MARIA;PASINA, IRENE;TIEGHI, SILVIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/701722,2012,convegno,"MORTATI, MARZIA;SIMONELLI, GIULIANO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/703323,2012,convegno,"ROSSI, MICHELA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/703351,2012,convegno,"CANTU', DARIA;CORUBOLO, MARTA;SIMEONE, GIULIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/703927,2012,convegno,"VIGNATI, ARIANNA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/703928,2012,convegno,"VIGNATI, ARIANNA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/705529,2012,convegno,"ROSSI, MICHELA;BURATTI, GIORGIO;Giampiero Mele"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/707122,2012,convegno,"DE LUCA, VANESSA;BERTOLO, MARESA;ZANNONI, MICHELE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/710143,2012,convegno,"CONTI, GIOVANNI MARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/711334,2012,convegno,"RIGHI RIVA, PIETRO;PILLAN, MARGHERITA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/725985,2012,convegno,"VEZZOLI, CARLO ARNALDO;BACCHETTI, ELISA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/732192,2012,convegno,"FERRARA, MARIA RITA;A. Can Özcan;K. Nazan Turhan"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/732995,2012,convegno,"AMORUSO, GIUSEPPE;RUSSO, MICHELE;G. Perone Ghiggi"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/738169,2012,convegno,"CASCIANI, DARIA;MUSANTE, FULVIO;PALEARI, DANILO;ROSSI, MAURIZIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/739570,2012,convegno,"MERONI, ANNA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/758936,2012,convegno,"AMALDI, EDOARDO;BRUGLIERI, MAURIZIO;A. Laurita;MAJA, ROBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/758952,2012,convegno,"BRUGLIERI, MAURIZIO;COLORNI VITALE, ALBERTO;T. Davidovic;S. Roksandic"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/759174,2012,convegno,"BERTOLA, PAOLA;COLOMBI, CHIARA;VACCA, FEDERICA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/761877,2012,convegno,"MARIANI, ILARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/762085,2012,convegno,"BURATTI, GIORGIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/762127,2012,convegno,"BURATTI, GIORGIO;A. Bozzon"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/762347,2012,convegno,"YELDAN, OZNUR;COLORNI VITALE, ALBERTO;LUE', ALESSANDRO;RODARO, EMANUELE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/762348,2012,convegno,"LUE', ALESSANDRO;COLORNI VITALE, ALBERTO;R. Nocerino;V. Paruscio"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/762350,2012,convegno,"ARENA, MARIKA;AZZONE, GIOVANNI;COLORNI VITALE, ALBERTO;CONTE, ANTONIO;LUE', ALESSANDRO;V. Paruscio"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/762467,2012,convegno,"MAIOCCHI, MARCO;PILLAN, MARGHERITA;RADETA, MARKO;RIGHI RIVA, PIETRO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/764746,2012,convegno,"PENATI, ANTONELLA VALERIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/765343,2012,convegno,"CANTU', DARIA;CORUBOLO, MARTA;SIMEONE, GIULIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/765358,2012,convegno,"BOERI, CRISTINA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/765362,2012,convegno,"BOERI, CRISTINA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/765639,2012,convegno,"NUNES, VIVIANE;ZURLO, FRANCESCO;MACHADO, J."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/765640,2012,convegno,"NUNES, VIVIANE;ZURLO, FRANCESCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/765767,2012,convegno,"NUNES, VIVIANE;ZURLO, FRANCESCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/766211,2012,convegno,"STUDER, LUCA PASINO;GANDINI, PAOLO;BORGHETTI, FABIO;V. Todeschini"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/766442,2012,convegno,"ARSLAN, PELIN;COSTA, FIAMMETTA CARLA ENRICA;CASALEGNO, FEDERICO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/766486,2012,convegno,"GALLUZZO, LAURA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/869982,2012,convegno,"MICOCCI, MASSIMO;SALVIA, GIUSEPPE;Ostuzzi F.;ROGNOLI, VALENTINA;LEVI, MARINELLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/982946,2012,convegno,"ROGEL, LIAT;CORUBOLO, MARTA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/683818,2012,convegno,"FANELLI, ANDREA;SIGNORINI, MARIA GABRIELLA;G. Magenes;ANDREONI, GIUSEPPE;T. Heldt"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/687786,2012,convegno,"DESERTI, ALESSANDRO;RIZZO, FRANCESCA;SEASSARO, ALBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/687787,2012,convegno,"DESERTI, ALESSANDRO;RIZZO, FRANCESCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/690213,2012,convegno,"CELI, MANUELA;TROCCHIANESI, RAFFAELLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/690215,2012,convegno,"TROCCHIANESI, RAFFAELLA;CIUCCARELLI, PAOLO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/691471,2012,convegno,"VACCA, FEDERICA;COLOMBI, CHIARA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/710145,2012,convegno,"BRUGLIERI, MAURIZIO;COLORNI VITALE, ALBERTO;LUE', ALESSANDRO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/762456,2012,convegno,"GIUNTA, ELENA ENRICA;REBAGLIO, AGNESE;RUFFA, FRANCESCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/763906,2012,convegno,"FERRARA, MARIA RITA;S. lucibello"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/766131,2012,convegno,"BIANCHINI, MASSIMO;BOLZAN, PATRIZIA;GALLUZZO, LAURA;SELLONI, DANIELA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1019510,2013,convegno,"GALLI, FRANCESCO;MAIOCCHI, MARCO MARIA;PILLAN, MARGHERITA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1019513,2013,convegno,"PILLAN, MARGHERITA;MAIOCCHI, MARCO MARIA;RADETA, MARKO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1019515,2013,convegno,"PILLAN, MARGHERITA;SUTEU, IRINA MARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1035614,2013,convegno,A. Rebaglio;E. Giunta
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1055382,2013,convegno,"Cattuto, Ciro;Panisson, André;Quaggiotto, Marco;Averbuch, Alex"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/1055383,2013,convegno,M. Quaggiotto;S. Scacchetti;D. Bloise
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/657557,2013,convegno,"ROSSI, MICHELA;Giampiero Mele"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/688980,2013,convegno,"FERABOLI, MARIA TERESA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/692330,2013,convegno,"CONTI, GIOVANNI MARIA;GALLI, FRANCESCO;B. Pino"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/718345,2013,convegno,"VILLARI, BEATRICE;LUE', ALESSANDRO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/718346,2013,convegno,"MORTATI, MARZIA;VILLARI, BEATRICE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/718347,2013,convegno,"MAFFEI, STEFANO;MORTATI, MARZIA;VILLARI, BEATRICE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/721550,2013,convegno,"CONTI, GIOVANNI MARIA;R. Bacchini;F. Aradelli;L. Ascari"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/728968,2013,convegno,"ILINCIC, NATASA;RAMPINO, LUCIA ROSA ELENA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/732596,2013,convegno,"BUCCHETTI, VALERIA LUISA;CIRAVEGNA, ERIK;TOLINO, UMBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/732597,2013,convegno,"BUCCHETTI, VALERIA LUISA;CIRAVEGNA, ERIK"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/734569,2013,convegno,"GIUNTA, ELENA ENRICA;REBAGLIO, AGNESE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/735366,2013,convegno,"COLOMBO, SARA;RAMPINO, LUCIA ROSA ELENA;BERGAMASCHI, SARA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/738170,2013,convegno,"CASCIANI, DARIA;ROSSI, MAURIZIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/746571,2013,convegno,"COLOMBO, SARA;RAMPINO, LUCIA ROSA ELENA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/747810,2013,convegno,"MAFFEI, STEFANO;VILLARI, BEATRICE;FOGLIENI, FRANCESCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/747837,2013,convegno,"VILLARI, BEATRICE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/750401,2013,convegno,"ROSSI, MICHELA;BURATTI, GIORGIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/751644,2013,convegno,"ROSSI, MAURIZIO;MUSANTE, FULVIO;CASCIANI, DARIA;Fumagalli S."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/758258,2013,convegno,"FRASSOLDATI, ALESSIO;TAVELLI, SILVIA;BORGHETTI, FABIO;DERUDI, MARCO;IULIANO, ROSANNA;GANDINI, PAOLO;CUOCI, ALBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/758458,2013,convegno,"FERRARIS, SILVIA DEBORAH;GORNO, ROBERTA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/758461,2013,convegno,"FERRARIS, SILVIA DEBORAH;FERRARO, VENERE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/758466,2013,convegno,"FASSI, DAVIDE;SIMEONE, GIULIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/758467,2013,convegno,"FASSI, DAVIDE;SIMEONE, GIULIA;E. Ballantyne Brodie"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/758835,2013,convegno,"GEROSA, GIULIA MARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/758870,2013,convegno,"ROSSI, MICHELA;Pompeiana iarossi"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/759453,2013,convegno,"CAMERE, SERENA;MANGIAROTTI, RAFFAELLA;DEL CURTO, BARBARA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/760911,2013,convegno,"Paolo Giandebiaggi;ROSSI, MICHELA;TEDESCHI, CECILIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/761850,2013,convegno,"PIREDDA, FRANCESCA;CIANCIA, MARIANA;BERTOLOTTI, ELISA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/761851,2013,convegno,"CIANCIA, MARIANA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/761852,2013,convegno,"CIANCIA, MARIANA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/761876,2013,convegno,"BERTOLO, MARESA;MARIANI, ILARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/762043,2013,convegno,"MARANI, PIETRO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/762044,2013,convegno,"MARIANI, ILARIA;CIANCIA, MARIANA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/762047,2013,convegno,"CIANCIA, MARIANA;MATTANA, WALTER"
