title,year,authors,internalAuthors,externalAuthors
Apparecchio per la riabilitazione,2010,Canina maria rita;S. lang,Canina maria rita,S. lang
Chapter 25: proactive design of a hospital environment with multifaceted ergonomic considerations,2010,Nam hyojin gina;Costa fiammetta carla enrica;Romero maximiliano ernesto;Andreoni giuseppe,Nam hyojin gina;Costa fiammetta carla enrica;Romero maximiliano ernesto;Andreoni giuseppe
Bella scoperta,2010,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Prove tecniche di sostenibilità,2010,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Sustainable teaching,2010,Ratti andrea;Nautech  ,Ratti andrea;Nautech  
Materiali naturali per l'imbarcazione,2010,Ratti andrea;Progettare  ,Ratti andrea;Progettare  
Chapter 9: human behaviour analysis and modelling: a mixed method approach,2010,Andreoni giuseppe;Anselmi laura;Costa fiammetta carla enrica;Mazzola marco;Preatoni ezio;Romero maximiliano ernesto;Simionato barbara,Andreoni giuseppe;Anselmi laura;Costa fiammetta carla enrica;Mazzola marco;Preatoni ezio;Romero maximiliano ernesto;Simionato barbara
A66. advanced italian yachts,2010,Ratti andrea;Vela e motore  ,Ratti andrea;Vela e motore  
La ricerca della sostenibilità di produzione attraverso la sperimentazione nel campo delle tecniche di lavorazione dei materiali compositi,2010,Ratti andrea;M. musio sale;G. puri;U & c. unificazione e certificazione  ,Ratti andrea;U & c. unificazione e certificazione  ,M. musio sale;G. puri
Bio-futuro per i compositi,2010,Ratti andrea;Compositi magazine  ,Ratti andrea;Compositi magazine  
New strategies for technology products development in healthcare,2010,Romero maximiliano ernesto;Perego paolo;Andreoni giuseppe;Costa fiammetta carla enrica,Romero maximiliano ernesto;Perego paolo;Andreoni giuseppe;Costa fiammetta carla enrica
Studi e prospettive di utilizzo di biocompositi nella produzione nautica,2010,Ratti andrea,Ratti andrea
Code: a graphic language for complex system visualization,2010,Ciuccarelli paolo;M. i. sessa;M. tucci,Ciuccarelli paolo,M. i. sessa;M. tucci
An infradisciplinary approach to interirior design,2010,Dell'acqua bellavitis arturo;Redige  ,Dell'acqua bellavitis arturo;Redige  
"Design knowledge sharing, creative greats events : tools for contemporary urban development",2010,Gaddi rossana;Dell'acqua bellavitis arturo;Redige  ,Gaddi rossana;Dell'acqua bellavitis arturo;Redige  
"La semiotica e il progetto 2. spazi, oggetti, interfacce",2010,C. bianchi;F. montanari;Zingale salvatore,Zingale salvatore,C. bianchi;F. montanari
Viaggio intorno a una parola: design,2010,Zingale salvatore,Zingale salvatore
Macchina,2010,Figiani maurizio,Figiani maurizio
Il dialogo dei sensi,2010,M. a. bonfantini;Zingale salvatore,Zingale salvatore,M. a. bonfantini
L’albergo urbano diffuso: nuovi orizzonti di ospitalità,2010,Iannilli valeria maria;Suite  ,Iannilli valeria maria;Suite  
L’autoproduzione che valorizza l’artigianato,2010,Ferrara maria rita;Lombardia nord-ovest  ,Ferrara maria rita;Lombardia nord-ovest  
Museo del design - decima selezione,2010,Bosoni giampiero;Abitare  ,Bosoni giampiero;Abitare  
"Ricerca, design e impresa.durapulp lamp",2010,Piccinno giovanna;.extra  ,Piccinno giovanna;.extra  
Dhm for ergonomical assessment of home appliances,2010,Mazzola marco;Preatoni ezio;N. emmanuele;Romero maximiliano ernesto;Costa fiammetta carla enrica;Andreoni giuseppe,Mazzola marco;Preatoni ezio;Romero maximiliano ernesto;Costa fiammetta carla enrica;Andreoni giuseppe,N. emmanuele
"""sistema"", ovvero l'organizzazione della protezione civile per il governo e la mitigazione del rischio trasporti",2010,Maja roberto;Borghetti fabio;Rainoldi giovanni;G. proietti,Maja roberto;Borghetti fabio;Rainoldi giovanni,G. proietti
Un'avventura ripetibile?,2010,Dell'acqua bellavitis arturo,Dell'acqua bellavitis arturo
Scenari e prospettive del design per la sostenibilità,2010,Zurlo francesco,Zurlo francesco
Le mosse del cavallo,2010,Bosoni giampiero;Casamica  ,Bosoni giampiero;Casamica  
"Skitsch, blocknotes 1, recensioni della piccola e media industria italiana - reviews of small and medium italian manufactures",2010,Bosoni giampiero;Domus  ,Bosoni giampiero;Domus  
"Moroso, blocknotes 2, recensioni della piccola e media industria italiana - reviews of small and medium italian manufactures",2010,Bosoni giampiero;Domus  ,Bosoni giampiero;Domus  
"Magis, blocknotes 3, recensioni della piccola e media industria italiana - reviews of small and medium italian manufactures",2010,Bosoni giampiero;Domus  ,Bosoni giampiero;Domus  
Rotaliana blocknotes 4. recensioni della piccola e media industria italiana - reviews of small and medium italian manufactures,2010,Bosoni giampiero;Domus  ,Bosoni giampiero;Domus  
Design e memoria: per una contemplazione dell'oggetto,2010,Bosoni giampiero,Bosoni giampiero
"Ingo maurer. azioni di luce tra tecnica, arte e poesia",2010,Trocchianesi raffaella;And  ,Trocchianesi raffaella;And  
Il dialogo azienda-distribuzione,2010,Dell'acqua bellavitis arturo;Home italia  ,Dell'acqua bellavitis arturo;Home italia  
Tessile e valori emozionali,2010,Dell'acqua bellavitis arturo;Home italia  ,Dell'acqua bellavitis arturo;Home italia  
Tecnologia e trends,2010,Dell'acqua bellavitis arturo;Home italia  ,Dell'acqua bellavitis arturo;Home italia  
Nel pieno rispetto della missione del museo,2010,Dell'acqua bellavitis arturo,Dell'acqua bellavitis arturo
Lo sguardo e la musica.il musico nell'opera di leonardo a milano,2010,Marani pietro cesare,Marani pietro cesare
Dati tecnici e analisi scientifiche,2010,Marani pietro cesare,Marani pietro cesare
Codex atlanticus. leonardo e la sua bottega: disegni di figura e di animali,2011,Marani pietro cesare;Rinaldi f.,Marani pietro cesare,Rinaldi f.
La scuola del mondo. leonardo e michelangelo. disegni a confronto,2011,Marani pietro cesare;Ragionieri p.,Marani pietro cesare,Ragionieri p.
Milano e i centri della lombardia,2011,Marani pietro cesare,Marani pietro cesare
Riconsiderando il rapporto tra scultura e architettura in michelangelo,2011,Marani pietro cesare,Marani pietro cesare
Leonardo a pavia,2011,Marani pietro cesare,Marani pietro cesare
Virtual reality systems for industrial design application,2011,Pignatel alice;Brevi fausto,Pignatel alice;Brevi fausto
Italian light contract,2010,Turinetto marco,Turinetto marco
For a practice-led phd design research in action: “make a work that is viewed from the inside”,2010,Lupo eleonora,Lupo eleonora
Beyond craft culture. designing a new contemporary authentic,2010,Lupo eleonora,Lupo eleonora
Il colore per il simbolismo italiano: i meccanismi della visione,2010,Mazzanti anna,Mazzanti anna
The colour scenario. an interdisciplinary analysis for a interdisciplinary topic,2010,Bisson mario;Vezzani valentina,Bisson mario;Vezzani valentina
Le tracce dei luoghi. sulle rive del naviglio grande,2010,Ciaga' graziella leyla,Ciaga' graziella leyla
Le tracce dei luoghi. tra monasteri e castelli,2010,Ciaga' graziella leyla,Ciaga' graziella leyla
Progettare in verticale,2010,Feraboli maria teresa;Ark  ,Feraboli maria teresa;Ark  
Temporary active-actions,2010,Postiglione gennaro;Lupo eleonora,Postiglione gennaro;Lupo eleonora
Il giardino di daniel spoerri,2010,Mazzanti anna,Mazzanti anna
100 virtuous cities,2010,Piccinno giovanna;Lega elisa;Fassi davide,Piccinno giovanna;Lega elisa;Fassi davide
100 virtuous cities,2010,Piccinno giovanna;Lega elisa;Fassi davide,Piccinno giovanna;Lega elisa;Fassi davide
"Mania del seicento. da novecento a roma, recezione nella penisola",2010,Mazzanti anna,Mazzanti anna
Lirica e prosa nella natura morta del novecento,2010,Mazzanti anna,Mazzanti anna
“ricerca di forma” nella natura morta di carlo gentili,2010,Mazzanti anna,Mazzanti anna
"Angelo conti, such as ruskin and pater in the english heritage, mentor and adviser of italian symbolism",2010,Mazzanti anna,Mazzanti anna
"Novecento sedotto, il fascino del seicento fra le due guerre",2010,Mazzanti anna;L. mannini;V. gensini,Mazzanti anna,L. mannini;V. gensini
L’unità d’italia: testimonianze risorgimentalinei musei e nel territorio della toscana,2011,Mazzanti anna,Mazzanti anna
Un progetto totale. due case sorelle ai piedi della presolana,2010,Ciaga' graziella leyla;Ark  ,Ciaga' graziella leyla;Ark  
"Ospiti inaspettati. case di ieri, design di oggi",2010,Finessi giuseppe,Finessi giuseppe
Inventario 01,2010,Finessi giuseppe,Finessi giuseppe
Allestire oggi,2010,Finessi giuseppe;Italo lupi,Finessi giuseppe,Italo lupi
Alberto garutti,2010,Finessi giuseppe,Finessi giuseppe
Il progetto è ovunque. ovvero la necessità è sempre madre dell'invenzione,2010,Finessi giuseppe,Finessi giuseppe
Dino gavina imprenditore anomalo,2010,Finessi giuseppe,Finessi giuseppe
Altre stanze,2010,Finessi giuseppe,Finessi giuseppe
Paolo u.,2010,Finessi giuseppe,Finessi giuseppe
Dulio forte. interno in un interno,2010,Finessi giuseppe;Domus  ,Finessi giuseppe;Domus  
Ospiti inaspettati,2010,Finessi giuseppe;Abitare  ,Finessi giuseppe;Abitare  
Progettare pensieri. marco ferreri nuovo maestro,2010,Finessi giuseppe;Abitare  ,Finessi giuseppe;Abitare  
Visualizzare il metaprogetto moda,2010,Tolino umberto,Tolino umberto
Interfacce,2010,Pillan margherita,Pillan margherita
User centred design,2010,Pillan margherita,Pillan margherita
Understanding the complexity of the multicultural design work team,2010,Suteu irina maria;Pillan margherita,Suteu irina maria;Pillan margherita
Making user centered design more affordable for collaborative service design,2010,Pillan margherita;Suteu irina maria,Pillan margherita;Suteu irina maria
Comunicazione a misura d'uomo,2011,Pillan margherita,Pillan margherita
Aerospace design,2010,Dominoni annalisa,Dominoni annalisa
Choosing between ecology awareness and business,2010,Turinetto marco,Turinetto marco
Light for a new product identity,2010,Turinetto marco,Turinetto marco
"Lighting ethics, enviroment",2010,Turinetto marco,Turinetto marco
"Individualised consumption: is the future industry ready for a complex, higly-differentiated market ?",2010,Turinetto marco,Turinetto marco
On living well in today's enviroments,2010,Turinetto marco,Turinetto marco
"Arena models. deliverable 2.1 for periheria project, grant agreement number: 271015",2011,Concilio grazia;Rizzo francesca,Concilio grazia;Rizzo francesca
Deliverable 2.1: scenarios description. deliverable for the european project life 2.0 life 2.0geographical positioning services to support independent living and social interaction of elderly people ict-psp-270965,2011,Rizzo francesca;Costa fiammetta carla enrica;Oliva s.,Rizzo francesca;Costa fiammetta carla enrica,Oliva s.
Service design for territorial development: a case study of sustainable tourism in china,2011,Fassi davide;Rizzo francesca;Collina luisa maria virginia,Fassi davide;Rizzo francesca;Collina luisa maria virginia
Per una didattica orizzontale del disegno,2009,Pierluisi gabriele,Pierluisi gabriele
Il danteum di terragni. note per la costruzione del modello digitale interattivo,2009,Pierluisi gabriele,Pierluisi gabriele
Dopo il paesaggio italiano,2008,Pierluisi gabriele;Tafter journal  ,Pierluisi gabriele;Tafter journal  
Design storytelling. design e comunicazione nell'era della complessità: un manuale imperfetto.,2011,Ceppi giulio;D. d'alessio,Ceppi giulio,D. d'alessio
The innovation pyramid: a categorization of the innovation phenomenon in the product-design field,2011,Rampino lucia rosa elena;International journal of design  ,Rampino lucia rosa elena;International journal of design  
Pet driven design,2011,Ceppi giulio;Diid. disegno industriale industrial design  ,Ceppi giulio;Diid. disegno industriale industrial design  
Comprendere il passato progettando il futuro. tempi e ambizioni sottese nell'advance design.,2010,Ceppi giulio,Ceppi giulio
Burn: baring unknown rogue networks,2011,Francesco roveta;Luca di mario;Maggi federico;Caviglia giorgio;Zanero stefano;Ciuccarelli paolo,Maggi federico;Caviglia giorgio;Zanero stefano;Ciuccarelli paolo,Francesco roveta;Luca di mario
"Cronologia dei progetti di noorda per il tci(titolo in inglese ""chronology of noorda’s designs for tci"")",2011,Guida francesco ermanno,Guida francesco ermanno
"Progettare alfabeti e scritture digitali. contesto, struttura, obiettivi di un'esperienza di formazione",2011,Guida francesco ermanno,Guida francesco ermanno
Sensorialità e progetto,2011,Ceppi giulio,Ceppi giulio
Web experience. l'ambiente informativo come neoluogo della comunicazione,2007,Tolino umberto,Tolino umberto
Brand design or design brand? the role of strategic design in the corporate identity,2006,Tolino umberto,Tolino umberto
Il progetto di comunicazione per la moda. strumenti e modalità di visualizzazione.,2007,Tolino umberto,Tolino umberto
Tools and methods to assist the product customization in the field of furniture design,2011,M. gaiani;Deserti alessandro;Brevi fausto;S. ferioli;Design principles & practices  ,Deserti alessandro;Brevi fausto;Design principles & practices  ,M. gaiani;S. ferioli
Arte e tecnica della rappresentazione per il progetto.,2010,Pierluisi gabriele,Pierluisi gabriele
Chi ha paura?,2011,Cappellieri alba,Cappellieri alba
Gioielli per milano,2011,Cappellieri alba,Cappellieri alba
Teaching design & engineering students how to handle the form giving issue,2011,Rampino lucia rosa elena;Gorno roberta,Rampino lucia rosa elena;Gorno roberta
"An educational experience through an explorativedesign process: form giving, affordance andtechnology",2011,Ferraro venere;Gorno roberta;Rampino lucia rosa elena,Ferraro venere;Gorno roberta;Rampino lucia rosa elena
Cmf (color material finish) customization in the furniture field through advanced rtr visualization tools,2011,M. gaiani;Deserti alessandro;S. ferioli;Brevi fausto,Deserti alessandro;Brevi fausto,M. gaiani;S. ferioli
La fisiologia dei colori di filippo lussana nella storia delle sinestesie,2011,Ricco' dina,Ricco' dina
The creative process in fashion design: the formula of made in italy as ground for experimentation and innovation,2011,Zanolla mancini anna sara;Conti giovanni maria,Zanolla mancini anna sara;Conti giovanni maria
Interagire con modelli 3d per il design in un contesto di revisione progetto in sala virtuale,2011,Brevi fausto;Pignatel alice,Brevi fausto;Pignatel alice
"È la banalizzazione del linguaggio a rendere impossibile l'ovvio (titolo in inglese ""its the impoverishment of language that makes the obvious impossible"")",2011,Guida francesco ermanno,Guida francesco ermanno
"Realtà, simulazione e progetto. il ruolo del modello",2011,Amoruso giuseppe;Enica bistagnino;Brevi fausto;Mauro cecconello;Pierluisi gabriele;Rossi michela;Russo michele,Amoruso giuseppe;Brevi fausto;Pierluisi gabriele;Rossi michela;Russo michele,Enica bistagnino;Mauro cecconello
Architettura della memoria: note alla compilazione di un protocollo per la catalogazione dei cimiteri monumentali,2011,Rossi michela;Cecilia tedeschi,Rossi michela,Cecilia tedeschi
Il progetto del colore: sperimentazione e rappresentazione al laboratorio di pittura murale del bauhaus,2011,Rossi michela,Rossi michela
"Concetti, trattati e applicazioni. teoria e pratica progettuale dalle arti applicate al costruito storico",2011,Rossi michela,Rossi michela
"Disegno e rappresentazione digitale. immaginazione, ragionamento e condizionamento culturale nell’esplorazione delle forme nello spazio digitale",2011,Rossi michela;Alberti erika;Bontempi donatella,Rossi michela;Alberti erika;Bontempi donatella
"Il fenomeno del colore, modelli geometrici per la rappresentazione",2011,Rossi michela,Rossi michela
Esposizione personale: paris_plis  gabriele pierluisi a cura di martina cavallarin.  parigi dal 03-02-2011 al 03-03-2011,2011,Pierluisi gabriele,Pierluisi gabriele
Il nuovo tram di bergamo. una valutazione ex-post,2011,Beria paolo;A. borlini;Maja roberto;Territorio  ,Beria paolo;Maja roberto;Territorio  ,A. borlini
"Realtà, simulazione e progetto. il ruolo del modello",2011,Amoruso giuseppe;Enica bistagnino;Brevi fausto;Mauro cecconello;Pierluisi gabriele;Rossi michela;Russo michele,Amoruso giuseppe;Brevi fausto;Pierluisi gabriele;Rossi michela;Russo michele,Enica bistagnino;Mauro cecconello
Disegno. dal disegno come modello al disegno come pensiero complesso.,2011,Amoruso giuseppe;Bistagnino enrica;Brevi fausto;Ceconello mauro attilio;Pierluisi gabriele;Rossi michela;M. russo,Amoruso giuseppe;Bistagnino enrica;Brevi fausto;Ceconello mauro attilio;Pierluisi gabriele;Rossi michela,M. russo
Synesthetic aspects in the visual communication of the music: mental imagery and graphic representation,2009,Ricco' dina,Ricco' dina
Ultimi fuochi. visioni di città mediterranee tra design e paesaggio,2011,Pierluisi gabriele,Pierluisi gabriele
A volo d’uccello. paesaggi delle ipercittà mediterranee,2011,Pierluisi gabriele,Pierluisi gabriele
Studio comparato sui metodi internazionali di valutazione preventiva delle opere pubbliche dal punto di vista della fattibilità tecnico-economica,2011,Fulvio lino di blasio;Michele giove;Mariafrancesca miele;Claudia petta;Ponti marco guido;Beria paolo,Ponti marco guido;Beria paolo,Fulvio lino di blasio;Michele giove;Mariafrancesca miele;Claudia petta
Leonardo e michelangelo. capolavori della grafica e studi romani,2011,Marani pietro cesare;Ragionieri p.,Marani pietro cesare,Ragionieri p.
"Una traccia per l'evoluzione del disegno in leonardo: dalla copia dei disegni dei 'boni maestri' alla ""scuola del mondo"".",2011,Marani pietro cesare,Marani pietro cesare
"Leonardo a roma: l'antico, san pietro e la favorita di giuliano de' medici",2011,Marani pietro cesare,Marani pietro cesare
"Luini, gaudenzio, lanino e altri ""foresti"" nel saronnese e nel basso varesotto",2011,Marani pietro cesare,Marani pietro cesare
"Tecno, l'eleganza discreta della tecnica.",2011,Bosoni giampiero,Bosoni giampiero
"Oggetti-amici, compagni di strada/ object-friends, journey companions",2011,Bosoni giampiero,Bosoni giampiero
Franco albini,2011,Bosoni giampiero,Bosoni giampiero
Il design aperto e discreto di franco albini,2011,Bosoni giampiero,Bosoni giampiero
Telefetalcare: a first prototype of a wearable fetal electrocardiograph,2011,A. fanelli;Signorini maria gabriella;Ferrario manuela;Perego paolo;L. piccini;Andreoni giuseppe;G. magenes,Signorini maria gabriella;Ferrario manuela;Perego paolo;Andreoni giuseppe,A. fanelli;L. piccini;G. magenes
Affective videogames: the problem of wearability and comfort,2011,Bonarini andrea;Costa fiammetta carla enrica;Garbarino maurizio;Matteucci matteo;Romero maximiliano ernesto;Tognetti simone,Bonarini andrea;Costa fiammetta carla enrica;Garbarino maurizio;Matteucci matteo;Romero maximiliano ernesto;Tognetti simone
Color and colorimetry multidisciplinary contributions,2011,Rossi maurizio,Rossi maurizio
Colore e colorimetria contributi multidisciplinari,2011,Rossi maurizio,Rossi maurizio
The colour of lighting as a new tool to design urban interiors: the transformation of underground spaces of the cities,2011,Casciani daria;Rossi maurizio,Casciani daria;Rossi maurizio
Digital color for the reconstruction of the archaeological site of the plan de jupiter aosta,2011,Siniscalco andrea;Rossi maurizio,Siniscalco andrea;Rossi maurizio
Image based technique for colorimetric characterization of the light field emitted by led projector whit variable cct for museum lighting,2011,Musante fulvio;Paleari danilo;Rossi maurizio,Musante fulvio;Paleari danilo;Rossi maurizio
L’indice di resa cromatica: misura base ed approcci innovativi,2011,S. fumagalli;F. bisegna;C. bonanomi;S. rasheed;Rizzi alessandro;Musante fulvio;Rossi maurizio,Rizzi alessandro;Musante fulvio;Rossi maurizio,S. fumagalli;F. bisegna;C. bonanomi;S. rasheed
"Tecno, a discreetly technical elegance",2011,Bosoni giampiero,Bosoni giampiero
Scenografie - conversazione di giampiero bosoni con piero polato,2011,Bosoni giampiero,Bosoni giampiero
Allestimenti - conversazione di giampiero bosoni con piero polato,2011,Bosoni giampiero,Bosoni giampiero
Interni - conversazione di giampiero bosoni con piero polato,2011,Bosoni giampiero,Bosoni giampiero
Eero saarinen,2011,Bosoni giampiero,Bosoni giampiero
Il design del solid state lighting: una sperimentazione continua,2011,Casciani daria;Paleari danilo;Rossi maurizio;Luce  ,Casciani daria;Paleari danilo;Rossi maurizio;Luce  
On the hazmat transport network design problem,2011,Amaldi edoardo;Bruglieri maurizio;Fortz b.;Lecture notes in computer science  ,Amaldi edoardo;Bruglieri maurizio;Lecture notes in computer science  ,Fortz b.
Block notes: recensioni della piccola e media industria italiana. il caso foscarini,2011,Bosoni giampiero;Domus  ,Bosoni giampiero;Domus  
"Il caso riva 1920, block notes 7: recensioni della piccola e media industria italiana.",2011,Bosoni giampiero;Domus  ,Bosoni giampiero;Domus  
Passos iniciais para métodos de pesquisa: reflexões sobre curso piloto de pesquisa em design.steps to research methods for beginners: reflections from a pilot course in research methods for design,2011,Pizzocaro silvia luisa,Pizzocaro silvia luisa
Cfd modeling and experimental activity on real scale tunnel fires,2011,Frassoldati alessio;Cuoci alberto;Borghetti fabio;Gandini paolo;R. juglair;G. de bacco;M. deffeyes;M. castellan,Frassoldati alessio;Cuoci alberto;Borghetti fabio;Gandini paolo,R. juglair;G. de bacco;M. deffeyes;M. castellan
Diagrammi dell'abitare. ricerche e ipotesi progettuali tra architettura e natura,2011,Nebuloni attilio,Nebuloni attilio
Functional evaluation and rehabilitation engineering,2011,Aliverti andrea;Frigo carlo albino;Andreoni giuseppe;Baroni guido;Bonarini andrea;Cerveri pietro;Crivellini marcello;Dellaca' raffaele;Ferrigno giancarlo;Galli manuela;Pedrocchi alessandra laura giulia;Ieee pulse  ,Aliverti andrea;Frigo carlo albino;Andreoni giuseppe;Baroni guido;Bonarini andrea;Cerveri pietro;Crivellini marcello;Dellaca' raffaele;Ferrigno giancarlo;Galli manuela;Pedrocchi alessandra laura giulia;Ieee pulse  
Analysis of the safety efficiency of a road network: a real case study,2008,Zio enrico;Sansavini giovanni;Maja roberto;Marchionni giovanna;Reliability--theory & applications  ,Zio enrico;Sansavini giovanni;Maja roberto;Marchionni giovanna;Reliability--theory & applications  
Nuove sorgenti di luce: il problema della resa cromatica,2011,Rossi maurizio;Paleari danilo,Rossi maurizio;Paleari danilo
Cognitive ability assessment by brain–computer interface: validation of a new assessment method for cognitive abilities,2011,Perego paolo;A. c. turconi;Andreoni giuseppe;Maggi luca;E. beretta;Parini sergio;C. gagliardi;Journal of neuroscience methods  ,Perego paolo;Andreoni giuseppe;Maggi luca;Parini sergio;Journal of neuroscience methods  ,A. c. turconi;E. beretta;C. gagliardi
"Competition, regulation and public service obligations",2011,Ponti marco guido,Ponti marco guido
Modeling the gateway location problem for multicommodity flow rerouting.,2011,Bruglieri maurizio;P. cappanera;Colorni vitale alberto;M. nonato;Lecture notes in computer science  ,Bruglieri maurizio;Colorni vitale alberto;Lecture notes in computer science  ,P. cappanera;M. nonato
Poliunipool: a carpooling system for universities,2011,Bruglieri maurizio;D. ciccarelli;Colorni vitale alberto;Lue' alessandro;Procedia: social & behavioral sciences  ,Bruglieri maurizio;Colorni vitale alberto;Lue' alessandro;Procedia: social & behavioral sciences  ,D. ciccarelli
"Future research priorities for climate friendly transport: agenda creation, consultation and results analysis",2011,Bresciani chiara;Colorni vitale alberto;F. lia;Lue' alessandro;L. whitmarsh;D. xenias;E. anoyrkati;Z. radmilović;V. maraš,Bresciani chiara;Colorni vitale alberto;Lue' alessandro,F. lia;L. whitmarsh;D. xenias;E. anoyrkati;Z. radmilović;V. maraš
Green move: setting up of a procedure to design and evaluate a zev sharing system for the city of milan,2011,Ciccarelli diego;Colorni vitale alberto;Lue' alessandro;R. nocerino;V. paruscio,Ciccarelli diego;Colorni vitale alberto;Lue' alessandro,R. nocerino;V. paruscio
Setting up of a european strategic research agenda on climate-friendly transport,2011,Bresciani chiara;Colorni vitale alberto;F. lia;Lue' alessandro,Bresciani chiara;Colorni vitale alberto;Lue' alessandro,F. lia
A carpooling service for universities: a case study inmilan,2011,Bruglieri maurizio;D. ciccarelli;Colorni vitale alberto;Lue' alessandro,Bruglieri maurizio;Colorni vitale alberto;Lue' alessandro,D. ciccarelli
A variable neighborhood search for the university carpooling,2011,Bruglieri maurizio;Colorni vitale alberto;T. davidovic;S. roksandic,Bruglieri maurizio;Colorni vitale alberto,T. davidovic;S. roksandic
A comparative life cycle assessment of disposable and reusable packaging for the distribution of italian fruit and vegetables,2011,Levi marinella;Cortesi sara;Vezzoli carlo arnaldo;Salvia giuseppe;Packaging technology and science  ,Levi marinella;Cortesi sara;Vezzoli carlo arnaldo;Salvia giuseppe;Packaging technology and science  
Il senso dei materiali per il design,2011,Rognoli valentina;Levi marinella,Rognoli valentina;Levi marinella
Il valore dell'imperfezione.l'approccio wabi sabi al design.,2011,Ostuzzi francesca;Salvia giuseppe;Rognoli valentina;Levi marinella,Ostuzzi francesca;Salvia giuseppe;Rognoli valentina;Levi marinella
Cruciale,2011,Finessi giuseppe,Finessi giuseppe
Di vaso in fiore,2011,Finessi giuseppe,Finessi giuseppe
Inventario 02,2011,Finessi giuseppe,Finessi giuseppe
Inventario 03,2011,Finessi giuseppe,Finessi giuseppe
"Corrado levi: ""sono un ginnasta o sono un artista?"", 2010 (1984)",2011,Finessi giuseppe;Domus  ,Finessi giuseppe;Domus  
Dormire altrove,2011,Finessi giuseppe;Domus  ,Finessi giuseppe;Domus  
Cruciale,2011,Finessi giuseppe;Interni. la rivista dell'arredamento  ,Finessi giuseppe;Interni. la rivista dell'arredamento  
Tra,2011,Finessi giuseppe,Finessi giuseppe
How to jump the pound on the female fitness brazilian market?tools and strategy of design to create a path between ideas andmarkets,2011,D. rodrigues;Conti giovanni maria;Redige  ,Conti giovanni maria;Redige  ,D. rodrigues
"Per l’esposizione, mi raccomando…!milano e l’esposizione internazionale del sempione del 1906 nei documenti del castello sforzesco.",2011,Ricci giuliana;Cordera paola,Ricci giuliana;Cordera paola
L'evoluzione dei modelli conici. la famiglia dei cilindri,2011,De paolis roberto;Buratti giorgio,De paolis roberto;Buratti giorgio
"Strumenti e metodi di indagine metaprogettuale sul colore. cross-fertilization tra moda, design, ambiente per la produzione di nuovi codici generativi del colore.",2011,De paolis roberto,De paolis roberto
Knowledge of the different roofing systems typologies in a public complex of xx century: geometric survey and material investigation,2011,Augelli francesco;Anzani anna;Cantini lorenzo;Condoleo paola;A. gobbo;R. mastropirro,Augelli francesco;Anzani anna;Cantini lorenzo;Condoleo paola,A. gobbo;R. mastropirro
Pietre e merletti. il disegno per la moda: l'architettura come modello?,2011,Rossi michela,Rossi michela
Designing wearable technologies through a user centered approach,2011,Ferraro venere;Ugur yavuz secil,Ferraro venere;Ugur yavuz secil
Contenitore per pizze,2011,Andrea rizzardi;Ferraro venere,Ferraro venere,Andrea rizzardi
The value of systemic innovationof education in design,2011,Maffei stefano;Bianchini massimo;Villari beatrice,Maffei stefano;Bianchini massimo;Villari beatrice
Design as a strategic competence for continuous innovation,2008,E. baglieri;S. zamboni;R. secchi;Rampino lucia rosa elena,Rampino lucia rosa elena,E. baglieri;S. zamboni;R. secchi
Valorizzare il sistema dei beni culturali con gli strumenti del design: riflessioni per la ricerca d.cult,2006,Villari beatrice;Design view. magazine della rete nazionale di ricerca sistema design italia  ,Villari beatrice;Design view. magazine della rete nazionale di ricerca sistema design italia  
Il design dei beni culturali: mappatura dei casi studio e lettura interpretativa,2006,Villari beatrice;Design view. magazine della rete nazionale di ricerca sistema design italia  ,Villari beatrice;Design view. magazine della rete nazionale di ricerca sistema design italia  
Un modello di lettura dei beni e attività culturali in termini morfologici e organizzativi,2006,Villari beatrice;Design view. magazine della rete nazionale di ricerca sistema design italia  ,Villari beatrice;Design view. magazine della rete nazionale di ricerca sistema design italia  
The value of systemic innovation in design education,2011,Bianchini massimo;Maffei stefano;Villari beatrice;Journal for the systemic innovation of education  ,Bianchini massimo;Maffei stefano;Villari beatrice;Journal for the systemic innovation of education  
Premesse per una ricerca sul concetto di modello per la progettazione,2011,Bisson mario,Bisson mario
"Design per lo spazio, ricerca e innovazione",2007,Ferraris silvia deborah;Aguzzi manuela,Ferraris silvia deborah;Aguzzi manuela
L’invasione degli infoprodotti. riflessioni di design per una tecnologia domotica dal volto umano,2005,Ferraris silvia deborah;Maiocchi marco maria,Ferraris silvia deborah;Maiocchi marco maria
Habitability in space: design for microgravity,2005,Ferraris silvia deborah,Ferraris silvia deborah
"Architettura, arte e design per il progetto della cura",2008,Ferraris silvia deborah,Ferraris silvia deborah
La mappa dei settori,2005,Ferraris silvia deborah,Ferraris silvia deborah
Progetti per la vita dell’uomo nello spazio/projects for human’s life in the space,2005,Ferraris silvia deborah,Ferraris silvia deborah
Riva,2005,Ferraris silvia deborah,Ferraris silvia deborah
Macchine del vento nell'arte e nel cinema/wind machines in art and in cinema,2004,Ferraris silvia deborah,Ferraris silvia deborah
Ambiente e benessere/living space and well-being,2004,Ferraris silvia deborah,Ferraris silvia deborah
Scenari di vendita: un sistema di segni/selling scenarios: a sign language,2011,Iannilli valeria maria;Ottagono  ,Iannilli valeria maria;Ottagono  
