title,author,year,type,keywords,cluster
STREMAH IX,"ANZANI, ANNA;BINDA, LUIGIA;TALIERCIO, ALBERTO",2005,04.1 Contributo in Atti di convegno,ancient masonry; creep; viscoelasticity; damage,nocluster
Convegno Internazionale “Immagine della città europea” Terza sessione Rilievo e immagine della compl,"AMORUSO, GIUSEPPE",2005,04.1 Contributo in Atti di convegno,-,nocluster
"XXVII° Convegno internazionale delle discipline della rappresentazione, UID Facoltà di Architettura","AMORUSO, GIUSEPPE;C. BARTOLOMEI;F. FARAONE",2005,04.1 Contributo in Atti di convegno,-,nocluster
Secondo Colloquio sul restauro del peaseggio e del territorio,"AMORUSO, GIUSEPPE;R. MINGUCCI",2005,04.1 Contributo in Atti di convegno,-,nocluster
Pride & Pre-design. The Cultural Heritage and the Science of Design,"CELASCHI, FLAVIANO;C. Franzato;R. Gabbatore;LUPO, ELEONORA;TROCCHIANESI, RAFFAELLA",2005,04.1 Contributo in Atti di convegno,valorizzazione dei beni culturali; città murate,nocluster
3rd Conference of the Euro-regional Projects,"STUDER, LUCA PASINO;MARCHIONNI, GIOVANNA;MAJA, ROBERTO;MARTURANO P;MESSINA C;IORIO L;PONTI, MARCO;VERONESI, ELEONORA",2005,04.1 Contributo in Atti di convegno,-,nocluster
xxxxx,"ANZANI, ANNA",2005,04.1 Contributo in Atti di convegno,-,nocluster
MX Design Conference 2005 - Design Perspectives. Envisioning Design for the XXI Century,"COLOMBI, CHIARA;CONTI, GIOVANNI MARIA",2005,04.1 Contributo in Atti di convegno,-,nocluster
Joining Forces - Papers from International Conference on Design Research,"COLOMBI, CHIARA;SIMONELLI, GIULIANO",2005,04.1 Contributo in Atti di convegno,-,nocluster
Contatto e Comunicazione,"ZINGALE, SALVATORE;BONFANTINI M. A.",2005,04.1 Contributo in Atti di convegno,Contatto; Funzione fàtica; Ambienti; Artefatti,nocluster
Arquitectura de la in-diferencia. The architecture of in-difference,"ZINGALE, SALVATORE;BONFANTINI M. A.",2005,04.1 Contributo in Atti di convegno,-,nocluster
La città in...,"MAFFEI, STEFANO;VILLARI, BEATRICE",2005,04.1 Contributo in Atti di convegno,-,nocluster
CASVA - Metodologie di riordino degli archivi di architettura. Nuove proposte,"CIUCCARELLI, PAOLO",2005,04.1 Contributo in Atti di convegno,-,nocluster
Design Perspectives. Envisioning design for the XXi Century,"G. CONTI;COLOMBI, CHIARA",2005,04.1 Contributo in Atti di convegno,-,nocluster
"ICINCO 2005 - 2nd International Conference on Informatics in Control, Automation and Robotics, co-sp","VICENTINI, FEDERICO;CANINA, MARIA RITA;ROVETTA, ALBERTO",2005,04.1 Contributo in Atti di convegno,http://www.icinco.org/Abstracts/2005/ICINCO2005_Abstracts.htm,nocluster
Proceedings of the International Conference HealthCare Systems Ergonomics and Patient Safety,"ANSELMI, LAURA",2005,04.1 Contributo in Atti di convegno,-,nocluster
MIC 2005 Metaheuristics International Conference,"R. ARINGHIERI;BRUGLIERI, MAURIZIO;MALUCELLI, FEDERICO;M. NONATO",2005,04.1 Contributo in Atti di convegno,-,nocluster
0,"COLORNI VITALE, ALBERTO;I. BLECIC;GIOCOMO",2005,04.1 Contributo in Atti di convegno,-,nocluster
Scientific Workshop on Mountain Mobility-SWOMM – Bolzano/Bozen,"STUDER, LUCA PASINO;MAJA, ROBERTO;PONTI, MARCO;SALA, GABRIELLA;VERONESI, ELEONORA;ARDITI R.;JAVICOLI A.",2005,04.1 Contributo in Atti di convegno,-,nocluster
"Designing Designers, Convention of University Courses in Design, 5th ed. 2004","GUERRINI, LUCA",2005,04.1 Contributo in Atti di convegno,-,nocluster
"Primo Convegno  Nazionale di Architettura degli Interni, IUAV, Venezia 26 ottobre 2005","GUERRINI, LUCA",2005,04.1 Contributo in Atti di convegno,-,nocluster
Crossing Design Boundaries,"CAUTELA, CABIRIO;ZURLO, FRANCESCO",2005,04.1 Contributo in Atti di convegno,design management; network,nocluster
Joining Forces,"CAUTELA, CABIRIO;ZURLO, FRANCESCO",2005,04.1 Contributo in Atti di convegno,design research; networking,nocluster
CISBAT 2005. Renewables in a changing climate. Innovation in building envelopes and environmental system,"BAGLIONI, ADRIANA;OBERTI, ILARIA;PIARDI, SILVIA ELVIRA MARIA;PLANTAMURA, FRANCESCA",2005,04.1 Contributo in Atti di convegno,-,nocluster
18th Mini Euro Conference on VNS,"R. Aringhieri;BRUGLIERI, MAURIZIO;M. Davidovic;M. Nonato",2005,04.1 Contributo in Atti di convegno,-,nocluster
STREMAH IX,"M. A. Ramalho;TALIERCIO, ALBERTO;ANZANI, ANNA;BINDA, LUIGIA;PAPA, ENRICO",2005,04.1 Contributo in Atti di convegno,masonry; stone; mortar; damage; finite elements,nocluster
Living and walking in cities. Pedestrian mobility and public transport. VIIth International Conference,"PINTO, FULVIA;STUDER, LUCA PASINO",2005,04.1 Contributo in Atti di convegno,-,nocluster
"Italo-Australian e-Health, Telemedicine and Home Telecare Symposium","CANINA, MARIA RITA;VICENTINI, FEDERICO",2005,04.1 Contributo in Atti di convegno,-,nocluster
International Conference on Environmental Systems & European Symposium on Space Environmental Control Systems,"FERRARIS, SILVIA DEBORAH",2005,04.1 Contributo in Atti di convegno,-,nocluster
"Design on eLearning. International Conference on Teaching and Learning with Technology in Art, Design and Communication","MAIOCCHI, MARCO MARIA;INGARAMO, MATTEO ORESTE",2005,04.1 Contributo in Atti di convegno,-,nocluster
-,"RICCO', DINA;A. Belluscio",2005,04.2 Abstract in Atti di convegno,-,nocluster
"Congresso Internacional de Design. Design, Art and New Technologies: Ways, Exchanges and Frontiers, October 26, 27 and 28 of 2006","PIREDDA, FRANCESCA",2006,04.1 Contributo in Atti di convegno,-,nocluster
Proceedings 11th Meeting of the EURO Working Group on Transportation,"D. Ciccarelli;COLORNI VITALE, ALBERTO;A. Luè;V. Marrocchi",2006,04.1 Contributo in Atti di convegno,-,nocluster
Seasons in design,"GUERRINI, LUCA",2006,04.1 Contributo in Atti di convegno,-,nocluster
ORMMES 2006 - 19-th Mini Euro Conference,"BRUGLIERI, MAURIZIO;L. Liberti",2006,04.1 Contributo in Atti di convegno,-,nocluster
University of Wales Institute,"INGARAMO, MATTEO ORESTE;RAMPINO, LUCIA ROSA ELENA",2006,04.1 Contributo in Atti di convegno,-,nocluster
Proc. 85th Annual Meeting TRB,"D. Ciccarelli;COLORNI VITALE, ALBERTO;A. Luè;D. Rossi",2006,04.1 Contributo in Atti di convegno,-,nocluster
La Sala delle Cariatidi nel Palazzo Reale di Milano. Il cantiere di studio,"BREVI, FAUSTO;N. Ceccarelli;L. L. Micoli;PIGNATEL, ALICE;RUSSO, MICHELE",2006,04.1 Contributo in Atti di convegno,-,nocluster
"I International Congress of Design, Art and New Technologies.","MAIOCCHI, MARCO MARIA;MANGIAROTTI, RAFFAELLA",2006,04.1 Contributo in Atti di convegno,aesthetic; perception,nocluster
Electronic Imaging & the Visual Arts - EVA,"ROSSI, MAURIZIO;SINISCALCO, ANDREA;L. Appolonia",2006,04.1 Contributo in Atti di convegno,-,nocluster
85th Transportation Research Board Annual meeting,"ERBA, STEFANO;PONTI, MARCO GUIDO",2006,04.1 Contributo in Atti di convegno,-,nocluster
Advanced Visual Interfaces International Working Conference (AVI 2006),"S. Albertario;DANIEL, FLORIAN;MATERA, MARISTELLA;A. Nibioli;RIZZO, FRANCESCA",2006,04.1 Contributo in Atti di convegno,-,nocluster
Cumulus Working Papers,"MAFFEI, STEFANO;VILLARI, BEATRICE",2006,04.1 Contributo in Atti di convegno,-,nocluster
E-learning Africa 2006 International Conference,"COLORNI VITALE, ALBERTO;SCOTTI, STEFANO",2006,04.1 Contributo in Atti di convegno,-,nocluster
Governo del territorio e strategie di valorizzazione dei beni culturali,"GUIDA, FRANCESCO ERMANNO",2006,04.1 Contributo in Atti di convegno,-,nocluster
International Conference on Web Engineering (ICWE 2006),"CERI, STEFANO;DANIEL, FLORIAN;MATERA, MARISTELLA;RIZZO, FRANCESCA",2006,04.1 Contributo in Atti di convegno,-,nocluster
7º Congresso Italiano di Scienza e Tecnologia degli Alimenti CISETA,"MANZINI, EZIO;MERONI, ANNA",2006,04.1 Contributo in Atti di convegno,-,nocluster
Progetti d'infrastrutturazione nelle regione urbana milanese,"PONTI, MARCO GUIDO",2006,04.1 Contributo in Atti di convegno,-,nocluster
I Product and Service Design Symposium and Exhibition on Agricultural Industries,"MERONI, ANNA",2006,04.1 Contributo in Atti di convegno,-,nocluster
"""Geospatial Knowledge"" 9° Conferenza Italiana Utenti Esri","CECONELLO, MAURO ATTILIO",2006,04.1 Contributo in Atti di convegno,-,nocluster
Perspective on Radical Changes to Sustainable Consumption and Production (SCP),"MANZINI, EZIO;VEZZOLI, CARLO ARNALDO",2006,04.1 Contributo in Atti di convegno,-,nocluster
ITS World Congress,"MARCHIONNI, GIOVANNA;PONTI, MARCO;STUDER, LUCA PASINO;VERONESI, ELEONORA",2006,04.1 Contributo in Atti di convegno,-,nocluster
VIII Congresso Nazionale della Società Italiana di Ergonomia,"GUIDA, FRANCESCO ERMANNO",2006,04.1 Contributo in Atti di convegno,-,nocluster
"VIII Congresso nazionale SIE, Società Italiana di Ergonomia","BERTOLO, MARESA;PILLAN, MARGHERITA;P. Rizzi",2006,04.1 Contributo in Atti di convegno,-,nocluster
4th Eurographics Italian Chapter,"MUSANTE, FULVIO;ROSSI, MAURIZIO;SELMO, DAVIDE MATTE0",2006,04.1 Contributo in Atti di convegno,-,nocluster
International Workshop on Energy Performance and Environmental Quality of Buildings,"RUGGIERI, GIANLUCA;ZANGHERI, PAOLO;PAGLIANO, LORENZO;S. Pangrazzi;PIARDI, SILVIA ELVIRA MARIA",2006,04.1 Contributo in Atti di convegno,-,nocluster
"Wonderground, DRS International Conference Novembre 2006","LUPO, ELEONORA",2006,04.1 Contributo in Atti di convegno,-,nocluster
International Congress on Gerontology: Live Forever,"SANGIORGI, DANIELA;VILLARI, BEATRICE",2006,04.1 Contributo in Atti di convegno,-,nocluster
5th Conference: Connecting. A conference on the multivocality of design history & design studies,"O. Bessa;PIZZOCARO, SILVIA LUISA",2006,04.1 Contributo in Atti di convegno,Studies in ergonomics,nocluster
L’ergonomia tra innovazione e progetto. Sistemi di lavoro e stili di vita,"COSTA, FIAMMETTA CARLA ENRICA;A. Narducci",2006,04.1 Contributo in Atti di convegno,-,nocluster
D2B the 1st international Design Management Symposium,"GALBIATI, MARIA LUISA;PIREDDA, FRANCESCA",2006,04.1 Contributo in Atti di convegno,-,nocluster
"Alex Williams, David Hands, Mark O’Brien Proceedings_ D2B The 1st International Design Management Symposium Shanghai 2006-06-05","CONTI, GIOVANNI MARIA;DELL'ACQUA BELLAVITIS, ARTURO",2006,04.1 Contributo in Atti di convegno,-,nocluster
"7th Brazilian Conference on Design, P&D","VEZZOLI, CARLO ARNALDO",2006,04.1 Contributo in Atti di convegno,-,nocluster
"Design, ethics and humanism","MERONI, ANNA",2006,04.1 Contributo in Atti di convegno,-,nocluster
Proceedings 11th Meeting of the EURO Working Group on Transportation,"D. Ambrosino;R. Wolfler;G. Bruno;COLORNI VITALE, ALBERTO;R. De Leone;P. Dell’Olmo;G. Improta;N. Ricciardi;A. Sciomachen;A. Sforza",2006,04.1 Contributo in Atti di convegno,-,nocluster
Designs on e-learning. Teaching and learning with technology in Art Design and Communication,"CELI, MANUELA",2006,04.1 Contributo in Atti di convegno,-,nocluster
"7th Brazilian Conference on Design, P&D","L. Chaves;VEZZOLI, CARLO ARNALDO",2006,04.1 Contributo in Atti di convegno,-,nocluster
Sustainable Consumption Research Exchange (SCORE!) Network,"NEBULONI, ATTILIO",2006,04.1 Contributo in Atti di convegno,-,nocluster
D2B The 1st international Design Management Symposium,"RAMPINO, LUCIA ROSA ELENA",2006,04.1 Contributo in Atti di convegno,-,nocluster
Le misure del Castello. Convegno nazionale di studi castellologici,"AMORUSO, GIUSEPPE;C. BARTOLOMEI",2006,04.1 Contributo in Atti di convegno,-,nocluster
D2B the 1st international design management symposium shanghai 2006,"CAUTELA, CABIRIO",2006,04.1 Contributo in Atti di convegno,-,nocluster
1st International Conference on Restoration of Heritage Masonry Structures,"BINDA, LUIGIA;ANZANI, ANNA;CANTINI, LORENZO;CARDANI, GIULIANA;TEDESCHI, CRISTINA;SAISI, ANTONELLA ELIDE",2006,04.1 Contributo in Atti di convegno,-,nocluster
7º Congresso Italiano di Scienza e Tecnologia degli Alimenti CISETA,"MANZINI, EZIO;MERONI, ANNA",2006,04.1 Contributo in Atti di convegno,-,nocluster
"Product and Service Design Symposium and Exhibition on Agricultural Industries,","MERONI, ANNA",2006,04.1 Contributo in Atti di convegno,-,nocluster
VIII Convegno Nazionale della Società Italiana di Ergonomia,"STUDER, LUCA PASINO;MARCHIONNI, GIOVANNA;MAJA, ROBERTO;CAPRILE, ELENA;RAINOLDI, GIOVANNI",2006,04.1 Contributo in Atti di convegno,-,nocluster
ITS World Congress,"STUDER, LUCA PASINO;MARCHIONNI, GIOVANNA;PONTI, MARCO;VERONESI, ELEONORA",2006,04.1 Contributo in Atti di convegno,-,nocluster
6th European Congress and Exhibition on Intelligent Transport Systems and Services,"STUDER, LUCA PASINO;MARCHIONNI, GIOVANNA;PONTI, MARCO;MAJA, ROBERTO;ROMAN D;ARDITI R.",2006,04.1 Contributo in Atti di convegno,-,nocluster
D2B The 1st International Design Management Symposium Shanghai 2006,"PARENTE, MARINA;BIANCHINI, MASSIMO",2006,04.1 Contributo in Atti di convegno,-,nocluster
Connecting. A conference on the multivocality of design history & design studies.,"ARQUILLA, VENANZIO;MOLLENHAUER K.",2006,04.1 Contributo in Atti di convegno,-,nocluster
CIDAE - Congresso internacional de design,"ARQUILLA, VENANZIO;K. MOLLENHAUER",2006,04.1 Contributo in Atti di convegno,-,nocluster
VIII Congresso nazionale SIE,"PILLAN, MARGHERITA;BERTOLO, MARESA;RIZZI P.",2006,04.1 Contributo in Atti di convegno,-,nocluster
L'ergonomia tra innovazione e progetto. Sistemi di lavoro e stili di vita. VIII Congresso Nazionale,"ZINGALE, SALVATORE",2006,04.1 Contributo in Atti di convegno,-,nocluster
SIOF-COLOR CONFERENCE,"ROSSI, MAURIZIO;FALLICA, CRISTINA;SINISCALCO, ANDREA;SEASSARO, ALBERTO",2006,04.1 Contributo in Atti di convegno,-,nocluster
Workshop on Networks in Computational Biology.,"BRUGLIERI, MAURIZIO;LULLI G;ROMAUCH M.",2006,04.1 Contributo in Atti di convegno,-,nocluster
International Conference on Innovation and New Product Development,"CONTI, GIOVANNI MARIA;SIMONELLI, GIULIANO",2006,04.1 Contributo in Atti di convegno,-,nocluster
3rd IEEE-EMBS International Summer School and Symposium on Medical Devices and Biosensors (ISSS-MDBS,"CANINA, MARIA RITA;NEWMAN D. J;TROTTI G. L.",2006,04.1 Contributo in Atti di convegno,wearable; wearability; biodesign,nocluster
The 4th Engineering & Product Design Education Conference 2006,"CANINA, MARIA RITA;VICENTINI, FEDERICO",2006,04.1 Contributo in Atti di convegno,-,nocluster
Conferenza nazionale del gruppo del colore SIOF,"ROSSI, MAURIZIO;SINISCALCO, ANDREA;FALLICA C;SEASSARO A.",2006,04.1 Contributo in Atti di convegno,-,nocluster
"L’ergonomia tra innovazione e progetto, sistemi di lavoro e stili di vita  -Congresso Nazionale SIE","ANSELMI, LAURA",2006,04.1 Contributo in Atti di convegno,-,nocluster
0,"COLORNI VITALE, ALBERTO;BRUGLIERI, MAURIZIO;A. CAPPIELLO;D. CICCARELLI;A. LUÈ;V. MORROCCHI",2006,04.1 Contributo in Atti di convegno,-,nocluster
0,"COLORNI VITALE, ALBERTO;R. CERIOLI;A. LUÈ;M. MONTANINI;S. NEGRI;SONCINI SESSA, RODOLFO",2006,04.1 Contributo in Atti di convegno,-,nocluster
Proceedings of 9th European Conference on NDT,"ANZANI, ANNA;BINDA, LUIGIA;LUALDI, MAURIZIO;TEDESCHI, CRISTINA;ZANZI, LUIGI",2006,04.1 Contributo in Atti di convegno,-,nocluster
Winter viability XII international congress,"ARDITI R.;MAJA, ROBERTO;FLORIDI L.;MAZZEI N.",2006,04.1 Contributo in Atti di convegno,-,nocluster
Winter Viability XII International Congress,"MAJA, ROBERTO;ARDITI R;FLORIDI L;MAZZEI N.",2006,04.1 Contributo in Atti di convegno,-,nocluster
Sperimentazione su materiali e strutture,"BINDA, LUIGIA;ANZANI, ANNA;SAISI, ANTONELLA ELIDE",2006,04.1 Contributo in Atti di convegno,-,nocluster
"VIII Congresso nazionale SIE, l'Ergonomia tra innovazione e progetto","ROSSI, MAURIZIO;FALLICA, CRISTINA;SINISCALCO, ANDREA;SEASSARO, ALBERTO",2006,04.1 Contributo in Atti di convegno,-,nocluster
"Agrindustrial Design - 1st International Product and Service Design Symposium and Exhibition on Agricultural Industries: Olive Oli, Wine and Design Proceedings","CASTELLI, ANTONELLA;VILLARI, BEATRICE;VIGNATI, ARIANNA",2006,04.1 Contributo in Atti di convegno,-,nocluster
L’ergonomia tra innovazione e progetto. Sistemi di lavoro e stili di vita,"ANDREONI, GIUSEPPE;BAGLIONI, ADRIANA;O. Bessa;COSTA, FIAMMETTA CARLA ENRICA;M. Pizzagalli;M. Romero",2006,04.1 Contributo in Atti di convegno,-,nocluster
L’ergonomia tra innovazione e progetto. Sistemi di lavoro e stili di vita,"ANDREONI, GIUSEPPE;BAGLIONI, ADRIANA;COSTA, FIAMMETTA CARLA ENRICA;OLIVA, SERENA",2006,04.1 Contributo in Atti di convegno,-,nocluster
Educating designer for a global context?,"VEZZOLI, CARLO ARNALDO",2006,04.1 Contributo in Atti di convegno,-,nocluster
Designing Designer: Design Evolution by East & West,"VEZZOLI, CARLO ARNALDO;Penin L.",2006,04.1 Contributo in Atti di convegno,-,nocluster
SIOF-Color Conference 2006,"ROSSI, MAURIZIO;SINISCALCO, ANDREA;C. Fallica;SEASSARO, ALBERTO",2006,04.1 Contributo in Atti di convegno,-,nocluster
"Wonderground, DRS International Conference Novembre 2006.","TOLINO, UMBERTO",2006,04.1 Contributo in Atti di convegno,Brand design; Graphic design; Vision; Wonderground,nocluster
"VIII congresso nazionale SIE “L‘ergonomia tra innovazione e progetto, sistemi di lavoro e stili di vita”","FERRARIS, SILVIA DEBORAH",2006,04.1 Contributo in Atti di convegno,-,nocluster
D2B - The 1st International Design Management Symposium,"FERRARIS, SILVIA DEBORAH",2006,04.1 Contributo in Atti di convegno,-,nocluster
"VIII congresso nazionale SIE “L‘ergonomia tra innovazione e progetto, sistemi di lavoro e stili di vita”","FERRARIS, SILVIA DEBORAH;MUSCHIATO, SABRINA",2006,04.1 Contributo in Atti di convegno,-,nocluster
D2B 1st International Design Management Symposium,"CAUTELA, CABIRIO;ZURLO, FRANCESCO",2006,04.1 Contributo in Atti di convegno,-,nocluster
L' ergonomia tra innovazione e progetto - Sistemi di Lavoro e Stili di Vita,"ZINGALE, SALVATORE",2006,04.1 Contributo in Atti di convegno,Wayfinding; Semiotica; Ergonomia; Orientamento,nocluster
D2B the 1st international Design Management Symposium,"INGARAMO, MATTEO ORESTE;SELVA, SERENA",2006,04.1 Contributo in Atti di convegno,-,nocluster
7th Int. Masonry Conference,"ANZANI, ANNA;GARAVAGLIA, ELSA;BINDA, LUIGIA",2006,04.1 Contributo in Atti di convegno,-,nocluster
7th Int. Masonry Conference,"ANZANI, ANNA;BINDA, LUIGIA;FONTANA, ALBERTO;TEDESCHI, CRISTINA",2006,04.1 Contributo in Atti di convegno,-,nocluster
FraMCoS-6 6th International Conference on Fracture Mechanics of Concrete and Concrete Structures,"ANZANI, ANNA;BINDA, LUIGIA;Carpinteri, A.;Lacidogna, G.;Manuello, A.",2007,04.1 Contributo in Atti di convegno,-,nocluster
INCHEON DESIGN FAIR 2007.,davide bruno,2007,04.1 Contributo in Atti di convegno,-,nocluster
Actas Segundo Congreso Internacional de Sinestesia Ciencia y Arte,"RICCO', DINA",2007,04.1 Contributo in Atti di convegno,-,nocluster
IASDR 07 Emerging trends in design research,"LUPO, ELEONORA",2007,04.1 Contributo in Atti di convegno,-,nocluster
AIRO National Conference - Associazione Italiana di Ricerca Operativa,"D. Ciccarelli;COLORNI VITALE, ALBERTO;A. Luè",2007,04.1 Contributo in Atti di convegno,-,nocluster
Post-Disaster Reconstruction - Meeting Stakeholder Interests,"FASSI, DAVIDE",2007,04.1 Contributo in Atti di convegno,-,nocluster
"International Conference on Mobile Technology, application and Systems","PILLAN, MARGHERITA;TINAULI, MUSSTANSER",2007,04.1 Contributo in Atti di convegno,-,nocluster
Emerging Trends in Design Research,"BAULE, GIOVANNI;CIUCCARELLI, PAOLO;RICCI, DONATO;SCAGNETTI, GAIA",2007,04.1 Contributo in Atti di convegno,-,nocluster
VI European Congress and Exhibition on Intelligent Transport Systems and Services,"MAJA, ROBERTO;MARCHIONNI, GIOVANNA;PONTI, MARCO;D. Romanò;STUDER, LUCA PASINO",2007,04.1 Contributo in Atti di convegno,-,nocluster
"IASDR 07 (International Association of Societies of Design Research), Emerging Trends in Design Re- search","PIREDDA, FRANCESCA",2007,04.1 Contributo in Atti di convegno,-,nocluster
EDEN Conference,"COLORNI VITALE, ALBERTO;S. Sancassani",2007,04.1 Contributo in Atti di convegno,-,nocluster
IDC - Interaction Design and Children,"GARZOTTO, FRANCA;RIZZO, FRANCESCA",2007,04.1 Contributo in Atti di convegno,INF,nocluster
E-Arcom07: Sistemi informativi per l'architettura,"CECONELLO, MAURO ATTILIO",2007,04.1 Contributo in Atti di convegno,-,nocluster
VRIC’2007 - 9th Virtual Reality International Conference,"CECONELLO, MAURO ATTILIO;E. Paquet",2007,04.1 Contributo in Atti di convegno,3D modeling; Urban design; urban planning; virtual reality,nocluster
0,"COLORNI VITALE, ALBERTO",2007,04.1 Contributo in Atti di convegno,-,nocluster
IASDR07: Emerging Trends in Design Research,"CIUCCARELLI, PAOLO;VALSECCHI, FRANCESCA",2007,04.1 Contributo in Atti di convegno,digital community; ICT tools; design knowledge sharing,nocluster
Learning with Games International Workshop,"I. Blecic;A. Cecchini;COLORNI VITALE, ALBERTO",2007,04.1 Contributo in Atti di convegno,-,nocluster
Rural heritage and sustainable tourism,"LUPO, ELEONORA;POSTIGLIONE, GENNARO",2007,04.1 Contributo in Atti di convegno,-,nocluster
Convegno di Varenna - IX Edizione - Protezione Civile: nuovi strumenti di prevenzione e pianificazione a 40 anni dall'alluvione di Firenze,"CAPRILE, ELENA;MAJA, ROBERTO;MARCHIONNI, GIOVANNA;PONTI, MARCO",2007,04.1 Contributo in Atti di convegno,-,nocluster
SIOF-Color Conference 2006,"F. Musante;ROSSI, MAURIZIO",2007,04.1 Contributo in Atti di convegno,-,nocluster
AIRO National Conference - Associazione Italiana di Ricerca Operativa,"BRUGLIERI, MAURIZIO;A. Cattaneo;COLORNI VITALE, ALBERTO",2007,04.1 Contributo in Atti di convegno,-,nocluster
Learning with Games International Workshop,"I. Blecic;A. Cecchini;COLORNI VITALE, ALBERTO",2007,04.1 Contributo in Atti di convegno,-,nocluster
e-Arcom'07 - sistemi informativi per l'architettura,"BREVI, FAUSTO;GAETANI, FLORA;C. Silva",2007,04.1 Contributo in Atti di convegno,-,nocluster
Space Technology and Applications International Forum (STAIF): 4th Symposium on New Frontiers and Future Concepts,"D. Newman;CANINA, MARIA RITA;G. Trotti",2007,04.1 Contributo in Atti di convegno,-,nocluster
SIOF-Color Conference 2007,"C. Bonanomi;D. Gadia;D. Marini;A. Rizzi;ROSSI, MAURIZIO",2007,04.1 Contributo in Atti di convegno,-,nocluster
"Atti del workshop Sicurezza e Conservazione degli Edifici Storici in Funzione delle Tipologie Edilizie, della Concezione Costruttiva e dei Materiali","ANZANI, ANNA;GARAVAGLIA, ELSA",2007,04.1 Contributo in Atti di convegno,-,nocluster
Designing Pleasurable Products and Interfaces,"CAUTELA, CABIRIO;SAMMICHELI, MARCO;ZURLO, FRANCESCO",2007,04.1 Contributo in Atti di convegno,strategic design for luxury markets;,nocluster
European Roundtable on Sustainable Consumption and Production,"CESCHIN, FABRIZIO;VEZZOLI, CARLO ARNALDO",2007,04.1 Contributo in Atti di convegno,-,nocluster
Proceedings: 10th Tenth North American Masonry Conference (10NAMC),"ANZANI, ANNA;BINDA, LUIGIA;CANTINI, LORENZO;CARDANI, GIULIANA;CONDOLEO, PAOLA;G. E. Massetti",2007,04.1 Contributo in Atti di convegno,-,nocluster
Seminario Codici del disegno di progetto,"AMORUSO, GIUSEPPE;C. BARTOLOMEI",2007,04.1 Contributo in Atti di convegno,-,nocluster
EARCOM Sistemi informativi per l'architettura Convegno Nazionale,"C. BARTOLOMEI;AMORUSO, GIUSEPPE",2007,04.1 Contributo in Atti di convegno,-,nocluster
6th European Congress and Exhibition on Intelligent Transport Systems and Services,"STUDER, LUCA PASINO;PONTI, MARCO;MAJA, ROBERTO;ARDITI R.",2007,04.1 Contributo in Atti di convegno,-,nocluster
Conferenza nazionale del gruppo del colore SIOF,"MARINI D;GADIA D;BONANOMI D;ROSSI, MAURIZIO;RIZZI A.",2007,04.1 Contributo in Atti di convegno,-,nocluster
Conferenza nazionale del gruppo del Colore SIOF,"MUSANTE F;ROSSI, MAURIZIO",2007,04.1 Contributo in Atti di convegno,-,nocluster
Ergonomics for a future - Nordic  Ergonomics Society  2007,"ANSELMI, LAURA;B. SIMIONATO",2007,04.1 Contributo in Atti di convegno,-,nocluster
0,"CAMPIOTTI A;CICCARELLI D;COLORNI VITALE, ALBERTO;LUÈ A.",2007,04.1 Contributo in Atti di convegno,-,nocluster
0,"COLORNI VITALE, ALBERTO;LUÈ A.",2007,04.1 Contributo in Atti di convegno,-,nocluster
0,"CICCARELLI D;COLORNI VITALE, ALBERTO;LUÈ A.",2007,04.1 Contributo in Atti di convegno,-,nocluster
Convegno di Varenna - IX edizione- Protezione Civile: nuovi strumenti di prevenzione e pianificazione a 40 anni dall'alluvione di Firenze,"MAJA, ROBERTO;CAPRILE, ELENA;MARCHIONNI, GIOVANNA;PONTI, MARCO",2007,04.1 Contributo in Atti di convegno,-,nocluster
"XII Convegno Nazionale L’Ingegneria Sismica, ANIDIS07","ANZANI, ANNA;BINDA, LUIGIA;CANTINI, LORENZO;CARDANI, GIULIANA;SAISI, ANTONELLA ELIDE;TEDESCHI, CRISTINA",2007,04.1 Contributo in Atti di convegno,-,nocluster
Secondo Convegnio Nazionale di Architettura degli Interni,"GUERRINI, LUCA",2007,04.1 Contributo in Atti di convegno,-,nocluster
Gli interni nel progetto sull’esistente,"CRESPI, LUCIANO;REBAGLIO, AGNESE",2007,04.1 Contributo in Atti di convegno,-,nocluster
Design Education: Tradition and Modernity DETM 2005,"CARATTI, ELENA;BUCCHETTI, VALERIA LUISA",2007,04.1 Contributo in Atti di convegno,-,nocluster
International Conference on Engineering and Product Design Education,"FERRARIS, SILVIA DEBORAH",2007,04.1 Contributo in Atti di convegno,-,nocluster
Designing Pleasurable products and Interfaces,"GARZOTTO, FRANCA;RIZZO, FRANCESCA",2007,04.1 Contributo in Atti di convegno,-,nocluster
Connected 2007: International conference on design education,"FASSI, DAVIDE;CRESPI, LUCIANO;PICCINNO, GIOVANNA;REBAGLIO, AGNESE",2007,04.1 Contributo in Atti di convegno,Education; international; design; cooperation,nocluster
Shaping the future. International Conference on Engineering and Product Design Education,"INGARAMO, MATTEO ORESTE;RAMPINO, LUCIA ROSA ELENA",2007,04.1 Contributo in Atti di convegno,-,nocluster
International Conference on Design Education,"INGARAMO, MATTEO ORESTE;RAMPINO, LUCIA ROSA ELENA",2007,04.1 Contributo in Atti di convegno,-,nocluster
"Designs on eLearning - Teaching and Learning with Technology in Art, Design and Communication","INGARAMO, MATTEO ORESTE;CARULLI, MARINA",2007,04.1 Contributo in Atti di convegno,-,nocluster
