title,author,year,type,keywords,cluster
I NUOVI MATERIALI DELL'ERA SOSTENIBILE,"CEPPI, GIULIO",2009,-,-,nocluster
PLASTICHE AL 2015 TECNOLOGIA TRA DESIGN & RICERCA,"CEPPI, GIULIO",2009,-,-,nocluster
ESTETICHE DELLA CUSTOMIZZAZIONE,"CEPPI, GIULIO",2009,01.1 Articolo in Rivista,-,nocluster
RISTORAZIONE IN AZIENDA. SCENARI EVOLUTIVI E FUTURI POSSIBILI/STAFF RESTAURANTS. EVOLUTIONARY SCENARIOS AND POSSIBLE FUTURES,"CEPPI, GIULIO;MOJOLI, GIACOMO",2009,01.1 Articolo in Rivista,-,nocluster
IL FUTURO PROSSIMO DEL BENESSERE/THE IMMINENT FUTURE OF WELLBEING,"CEPPI, GIULIO",2009,-,-,nocluster
Design for laser: quando il gadget parla di laser,"INGARAMO, MATTEO ORESTE;PRADEL, PATRICK;PREVITALI, BARBARA",2009,01.1 Articolo in Rivista,-,nocluster
Interaction Design in Italy: where we are,"RIZZO, FRANCESCA",2009,01.1 Articolo in Rivista,"Interaction Design
Design research",nocluster
Il concetto di luogo e i suoi attributi,"DELL'ACQUA BELLAVITIS, ARTURO",2009,01.1 Articolo in Rivista,-,nocluster
Come riportare il mondo del progetto ad un’affezione per il tessile?,"DELL'ACQUA BELLAVITIS, ARTURO",2009,-,-,nocluster
Il laboratorio della visione nella propedeutica alla progettazione,"BISSON, MARIO",2009,01.1 Articolo in Rivista,-,nocluster
Il ridisegno di un piano dell'accademia dei filodrammatici come occasione di dialogo architettonico tra giovani progettisti e un maestro storico,"BOSONI, GIAMPIERO",2009,-,-,nocluster
Museo del design e nuove opportunità,"DELL'ACQUA BELLAVITIS, ARTURO",2009,01.1 Articolo in Rivista,-,nocluster
Nuovi sensi per i tessuti,"DELL'ACQUA BELLAVITIS, ARTURO",2009,-,-,nocluster
Investire nel Brand Italia,"DELL'ACQUA BELLAVITIS, ARTURO",2009,-,-,nocluster
Fibre e natura,"DELL'ACQUA BELLAVITIS, ARTURO",2009,01.1 Articolo in Rivista,-,nocluster
Il mondo del tessile,"DELL'ACQUA BELLAVITIS, ARTURO",2009,01.1 Articolo in Rivista,-,nocluster
Arreda.net una scelta innovativa sul mercato della distribuzione italiana,"DELL'ACQUA BELLAVITIS, ARTURO",2009,-,-,nocluster
La moda come fattore di strutturazione urbana?,"DELL'ACQUA BELLAVITIS, ARTURO",2009,01.1 Articolo in Rivista,-,nocluster
L'eccezione è la regola,"DELL'ACQUA BELLAVITIS, ARTURO",2009,-,-,nocluster
Cascade approach on recycling for marble and granite product design,"Santos dos, A.;Pereira, C. S.;VEZZOLI, CARLO ARNALDO",2009,01.1 Articolo in Rivista,-,nocluster
Donne del Mediterraneo,"FERRARA, MARIA RITA",2009,01.1 Articolo in Rivista,design; donne; Mediterraneo; social design,nocluster
Mediterranean Design. Design Mediterraneo. Il convegno,"FERRARA, MARIA RITA",2009,01.1 Articolo in Rivista,Mediterraneo; Design; V.Pasca; E. Rozenberg; A. Cibic; W. Nochi,nocluster
Design Brings Innovation to the Base of the Pyramid,"Santos dos A.;Krämer A.;VEZZOLI, CARLO ARNALDO",2009,-,-,nocluster
Fab Lab Social Technology,"FERRARA, MARIA RITA",2009,01.1 Articolo in Rivista,-,nocluster
100% alimentare. Dispositivi per l'accesso,"BUCCHETTI, VALERIA LUISA",2009,-,-,nocluster
The strategic role of design: The Italian case,"DESERTI, ALESSANDRO",2009,01.1 Articolo in Rivista,"strategic design; design practice; SMEs; industrial 
clustersPalavras-chave: design estratégico; prática de design",nocluster
Lo stato della regolazione dei trasporti in Italia,"BERIA, PAOLO;PONTI, MARCO GUIDO",2009,01.1 Articolo in Rivista,-,nocluster
Illuminando la città. Esperienze urbane tra arte e design.,"TROCCHIANESI, RAFFAELLA",2009,01.1 Articolo in Rivista,Cultural design; cultura urbana,nocluster
“Triennale Design Museum. Happy Birthday!,"CAPPELLIERI, ALBA",2009,-,-,nocluster
Triennale Design Museum atto II,"CAPPELLIERI, ALBA",2009,01.1 Articolo in Rivista,-,nocluster
"Serge Latouche, dalla liquidità alla decrescita nuovo modelli di sviluppo per il design","CAPPELLIERI, ALBA",2009,-,-,nocluster
"Adelaide Acerbi Astori, la grand dame del design","CAPPELLIERI, ALBA",2009,-,-,nocluster
"Caritas in Veritate, l'enciclica del papa designer","CAPPELLIERI, ALBA",2009,01.1 Articolo in Rivista,-,nocluster
In Corea il design parla italiano,"CAPPELLIERI, ALBA",2009,-,-,nocluster
"I designer del glocal, Huberto e Fernando Campana","CAPPELLIERI, ALBA",2009,01.1 Articolo in Rivista,-,nocluster
Proiezioni urbane. Il racconto della città nel cinema e nell’audiovisivo,"GALBIATI, MARIA LUISA",2009,01.1 Articolo in Rivista,-,nocluster
Tra barche e case leggendo le piante,"PIARDI, SILVIA ELVIRA MARIA",2009,-,-,nocluster
"Chromatic textures. A story of basic design.
Trame colorate. Un racconto di basic design","CALABI, DANIELA ANNA",2009,01.1 Articolo in Rivista,-,nocluster
"Communication design and environment: A strategic instrument of relationship.
Design della comunicazione e territorio: uno strumento strategico di relazione.","CALABI, DANIELA ANNA",2009,01.1 Articolo in Rivista,communication design; identity; urban design; haptic perception; design; cultural turism,nocluster
"Luce buio, giorno notte, estate inverno","PIARDI, SILVIA ELVIRA MARIA",2009,01.1 Articolo in Rivista,-,nocluster
Triennale Design Museum,"BIAMONTI, ALESSANDRO",2009,01.1 Articolo in Rivista,-,nocluster
Scenografie per lo stage della città,"BIAMONTI, ALESSANDRO",2009,01.1 Articolo in Rivista,-,nocluster
Il futuro del design italiano,"DELL'ACQUA BELLAVITIS, ARTURO",2009,01.1 Articolo in Rivista,-,nocluster
Design per la promozione del Made in Italy,"DELL'ACQUA BELLAVITIS, ARTURO",2009,-,-,nocluster
"Design, sperimentazione e pezzo unico","FERRARA, MARIA RITA",2009,01.1 Articolo in Rivista,-,nocluster
"Formare comunità, in-formare territori. Designing connected places: fare scuola di design per il territorio","LUPO, ELEONORA;C. Campagnaro",2009,01.1 Articolo in Rivista,-,nocluster
Progettare la ripresa,"RATTI, ANDREA",2009,-,-,nocluster
Formazione in competizione,"RATTI, ANDREA",2009,01.1 Articolo in Rivista,-,nocluster
Ventitre per un sessanta,"RATTI, ANDREA",2009,-,-,nocluster
A flexible personality,"RATTI, ANDREA",2009,-,-,nocluster
Max Huber: Designer Ludens,"BOSONI, GIAMPIERO",2009,01.1 Articolo in Rivista,-,nocluster
Architectural Graphics,"BOSONI, GIAMPIERO",2009,-,-,nocluster
Optimal results and tight bounds for the maximum diversity problem,"R. Aringhieri;BRUGLIERI, MAURIZIO;R. Cordone",2009,01.1 Articolo in Rivista,-,nocluster
"Miu Miu boutique, Madrid - Multi-faceted femininity","GEROSA, GIULIA MARIA",2009,01.1 Articolo in Rivista,-,nocluster
“Puma City – mobile Avant-garde”,"GEROSA, GIULIA MARIA",2009,01.1 Articolo in Rivista,-,nocluster
Selexyz Dominicanen Bookstore – Selling the Soul,"GEROSA, GIULIA MARIA",2009,01.1 Articolo in Rivista,-,nocluster
Max Mara – Stunning itinerary,"GEROSA, GIULIA MARIA",2009,-,-,nocluster
Mandarin Oriental (Hotel),"SCULLICA, FRANCESCO",2009,01.1 Articolo in Rivista,-,nocluster
DESIGN E TERRITORIO. QUANDO L'OGGETTO PROGETTUALE DEL DESIGN E' IL CAPITALE TERRITORIALE,"VILLARI, BEATRICE",2009,-,-,nocluster
Strumenti e modelli per la rappresentazione dello spazio urbano,"AMORUSO, GIUSEPPE;C. Bartolomei",2008,-,-,nocluster
Sostenibile tradizione del costruire. La realizzazione del piano del colore per rigenerare il centro storico,"AMORUSO, GIUSEPPE",2009,01.1 Articolo in Rivista,-,nocluster
QUANDO CADONO I MURI - WHEN THE WALLS COME DOWN,"PICCINNO, GIOVANNA",2009,-,-,nocluster
ENVIRONMENT BIDIMENSIONALE,"PICCINNO, GIOVANNA",2009,01.1 Articolo in Rivista,-,nocluster
CERAMICA E CONTESTO: ORNAMENTO E MIMESI,"PICCINNO, GIOVANNA",2009,-,-,nocluster
"LE SUPERFICI ""ENGINEERED"" E I CONFINI","PICCINNO, GIOVANNA",2009,01.1 Articolo in Rivista,-,nocluster
Il design contro la crisi. Politiche di branding e design di prodotto: il caso Alpa Salotti,"ZURLO, FRANCESCO",2009,01.1 Articolo in Rivista,-,nocluster
Dis-continuità competitiva nell'impresa famigliare del made in Italy. Il caso lanificio Leo.,"ZURLO, FRANCESCO",2009,01.1 Articolo in Rivista,-,nocluster
Accompagnare l'apprendimento del design. Il caso Pasini Plus: la maniglia che comunica.,"ZURLO, FRANCESCO",2009,01.1 Articolo in Rivista,-,nocluster
Massimiliano Adami. Magma Fossile,"ZURLO, FRANCESCO",2009,-,-,nocluster
30 taccuini per Napoli,"GUIDA, FRANCESCO ERMANNO",2009,01.1 Articolo in Rivista,-,nocluster
Design Per. L’ambiente. Progettare codici visivi per i luoghi,"GUIDA, FRANCESCO ERMANNO",2009,-,-,nocluster
Design Per. I nuovi linguaggi. Progettare la ludica interazione,"GUIDA, FRANCESCO ERMANNO",2009,01.1 Articolo in Rivista,-,nocluster
C'era una volta La Squadra. Note sulla fine di un serial tv,"ZINGALE, SALVATORE",2009,01.1 Articolo in Rivista,Televisione; Narrazione; Fiction; Detection Story.,nocluster
Direzioni cromatiche,"ZINGALE, SALVATORE;M. PASTORE",2009,01.1 Articolo in Rivista,Colore; Wayfinding; Semiotica; Comunicazione; Significazione; Cognizione.,nocluster
Michele De Lucchi Designthinking,"DE LUCCHI, MICHELE",2009,01.1 Articolo in Rivista,-,nocluster
Intarsi di luce,"DE LUCCHI, MICHELE",2009,-,-,nocluster
Relational Services,"CIPOLLA, CARLA;MANZINI, EZIO",2009,01.1 Articolo in Rivista,-,nocluster
"Guerra Fredda, tempi bollenti. Arte e design tra cambiamento, innovazione e sperimentazione","CONTI, GIOVANNI MARIA",2009,01.1 Articolo in Rivista,-,nocluster
Parcheggi e rendite aeroportuali,"SCOPEL, ELENA;PONTI, MARCO GUIDO",2009,01.1 Articolo in Rivista,-,nocluster
L'architettura in copertina: questioni di comunicazione,"GUIDA, FRANCESCO ERMANNO",2003,01.1 Articolo in Rivista,-,nocluster
Il design impara dalla natura,"FERRARA, MARIA RITA",2009,-,-,nocluster
Una fotografia della mobilità milanese: Aspetti gestionali della politica complessiva della mobilità milanese,"PONTI, MARCO GUIDO;SCOPEL, ELENA",2007,01.1 Articolo in Rivista,-,nocluster
La città digerente - The digestive city,"BARBARA, ANNA",2009,01.1 Articolo in Rivista,-,nocluster
25 ASA,"BARBARA, ANNA",2005,01.1 Articolo in Rivista,-,nocluster
"100% deSign: Soul, Sensitive, Sustainable","CELI, MANUELA",2010,-,-,nocluster
Design Per l’ambiente. La grafica e la (ri)scoperta del genius loci.,"GUIDA, FRANCESCO ERMANNO",2010,01.1 Articolo in Rivista,-,nocluster
The eCommerce Customer journey. A model to assess and compare the user experience of the eCommerce websites,"BRUGNOLI, GIANLUCA;MANGIARACINA, RICCARDO;PEREGO, ALESSANDRO",2009,01.1 Articolo in Rivista,ecommerce; user experience; assessment; tool; customer journey,nocluster
"Collezionismo e filologia. A proposito dei disegni di Boltraffio, Solario e Luini dalla Collezione Jabach al Louvre","MARANI, PIETRO;Pietro C.",2010,01.1 Articolo in Rivista,Disegni; Jabach; Louvre; Boltraffio; Luini; Solario,nocluster
Connecting the Dots of User Experience. The design of an interaction system: a tool to analyze and design the user experience,"BRUGNOLI, GIANLUCA",2009,01.1 Articolo in Rivista,interaction design; user experience design; tool; customer journey; pervasive computing; mobile,nocluster
Creatività diffusa e innovazione quotidiana del paesaggio culturale,"VOLONTE', PAOLO GAETANO",2010,01.1 Articolo in Rivista,-,nocluster
"Fashion, innovation, identity: cross fertilization from design to service","CONTI, GIOVANNI MARIA",2010,01.1 Articolo in Rivista,-,nocluster
Il design dell'esperienza,"IANNILLI, VALERIA MARIA",2008,01.1 Articolo in Rivista,-,nocluster
Concept store design: gli spazi del consumo,"IANNILLI, VALERIA MARIA",2007,-,-,nocluster
Organizzare un Evento,"IANNILLI, VALERIA MARIA",2006,01.1 Articolo in Rivista,-,nocluster
Strategie di comunicazione per vendere il design italiano in Cina,"IANNILLI, VALERIA MARIA",2004,01.1 Articolo in Rivista,-,nocluster
Retail design per le imprese del sistema moda come chiave strategica per la competizione di impresa.,"IANNILLI, VALERIA MARIA;GEROSA, GIULIA MARIA;BALDI, CLAUDIA",2006,01.1 Articolo in Rivista,-,nocluster
Aperture a bordo,"PIARDI, SILVIA ELVIRA MARIA",2010,-,-,nocluster
Nuove progettualità che trasformano ed evolvono gli spazi del retail,"IANNILLI, VALERIA MARIA",2008,-,-,nocluster
Abitare sull'acqua/Living on water,"PIARDI, SILVIA ELVIRA MARIA",2010,01.1 Articolo in Rivista,design house boat navigare lento,nocluster
"Nuovi saperi, nuovi modi di apprendere.New Knowledge, New Ways of Learning.","PIZZOCARO, SILVIA LUISA",2010,01.1 Articolo in Rivista,Curricula in design; integrazione didattica-ricerca; didattica del design,nocluster
A multilevel approach for the damage assessment of Historic masonry towers,"ANZANI, ANNA;BINDA, LUIGIA;A. Carpinteri;S. Invernizzi;G. Lacidogna",2010,01.1 Articolo in Rivista,Historic towers; Brick and stone masonry; Crack pattern; Diagnosis; Pseudocreep test; Acoustic emission monitoring,nocluster
Reflections and transparencies,"GEROSA, GIULIA MARIA",2010,01.1 Articolo in Rivista,-,nocluster
Prada Transformer - Fluid Rigor,"GEROSA, GIULIA MARIA",2010,-,-,nocluster
Reinventing Retail,"GEROSA, GIULIA MARIA",2010,01.1 Articolo in Rivista,-,nocluster
"Expocomfort, anima e corpo","COLLINA, LUISA MARIA VIRGINIA;GEROSA, GIULIA MARIA",2002,01.1 Articolo in Rivista,-,nocluster
"Flessibilità, temporaneità e reversibilità: strumenti per una progettazione design oriented","COLLINA, LUISA MARIA VIRGINIA;GEROSA, GIULIA MARIA",2010,01.1 Articolo in Rivista,-,nocluster
Posh Experience Center,"GEROSA, GIULIA MARIA",2010,01.1 Articolo in Rivista,-,nocluster
A Real trompe-l'oeil - Replay flagship store,"GEROSA, GIULIA MARIA",2010,-,-,nocluster
Double revolution,"GEROSA, GIULIA MARIA",2010,-,-,nocluster
Scuole per il Design della Comunicazione,"CARATTI, ELENA",2005,01.1 Articolo in Rivista,design della comunicazione; ricerca e didattica di base,nocluster
Laboratori per l’educazione,"CARATTI, ELENA",2005,01.1 Articolo in Rivista,-,nocluster
Scenari della Modernità,"CARATTI, ELENA",2005,-,-,nocluster
Esperienze di un biodesigner nella progettazione di sistemi bioirobotici,"CANINA, MARIA RITA",2002,-,-,nocluster
Spazi retail progettati in base alla variabile tempo,"GEROSA, GIULIA MARIA",2009,01.1 Articolo in Rivista,-,nocluster
Some observations about the semantics and syntax of road signs,"D. Ballardin;BRUNO, DAVIDE MARIA;ROVIDA, EDOARDO GIOVANNI MARIA",2005,01.1 Articolo in Rivista,-,nocluster
A Novel Automatic Method for Monitoring Tourette Motor TicsThrough a Wearable Device,"BERNABEI, MICHEL;PREATONI, EZIO;M. Mendez;PICCINI, LUCA;M. Porta;ANDREONI, GIUSEPPE",2010,01.1 Articolo in Rivista,-,nocluster
ULTRALUSSO. Eccezione eccellente del design in piccola serie,"COLOMBI, CHIARA",2009,01.1 Articolo in Rivista,-,nocluster
Metaimballaggi,"BUCCHETTI, VALERIA LUISA",2004,-,-,nocluster
Prodotti industriali e valutazione della durata,"PIZZOCARO, SILVIA LUISA",1991,01.1 Articolo in Rivista,Ciclo di vita dei prodotti industriali; sostenibilità; durabilità dei prodotti,nocluster
Automobile: verso una prassi di recupero totale,"PIZZOCARO, SILVIA LUISA",1992,01.1 Articolo in Rivista,Strategie di recupero e riciclaggio dei prodotti; Design for disassembling,nocluster
Léonard de Vinci. Un certain regard,"MARANI, PIETRO",2010,01.1 Articolo in Rivista,Leonardo; pittura; mito; fortuna,nocluster
"Alta Scuola Politecnica: an Ongoing Experiment in the Multidisciplinary Education of Top Students Towards Innovation in Engineering, Architecture and Design","S. Benedetto;BERNELLI ZAZZERA, FRANCO;BERTOLA, PAOLA;M. Cantamessa;CERI, STEFANO;RANCI ORTIGOSA, COSTANZO;A. Spaziante;R. Zanino",2010,01.1 Articolo in Rivista,-,nocluster
The role of public policy in stimulating radical environmental impact reduction in the automotive sector: the need to focus on product-service system innovation,"CESCHIN, FABRIZIO;VEZZOLI, CARLO ARNALDO",2010,01.1 Articolo in Rivista,public policies; automotive industry; product-service system; PSS; sustainability; environmental impact reduction; functional economy; policy instruments; design; policy measures,nocluster
A broad survey on expressive-sensorial characterization of materials for design education,"ROGNOLI, VALENTINA",2010,01.1 Articolo in Rivista,sensoriality; Atlas; material; design education.,nocluster
Fondamenti didattici di Design della Luce,"ROSSI, MAURIZIO",2010,01.1 Articolo in Rivista,-,nocluster
Fondamenti visivo-ottici nella didattica per il Design della Luce,"ROSSI, MAURIZIO",2010,01.1 Articolo in Rivista,-,nocluster
Fondamenti percettivo-cognitivi nella didattica per il Design della Luce,"ROSSI, MAURIZIO",2010,01.1 Articolo in Rivista,-,nocluster
Tecnologia e luce LED: introduzione alla valutazione dell'affidabilità e misura delle performance luminose,"MUSANTE, FULVIO;ROSSI, MAURIZIO",2010,01.1 Articolo in Rivista,-,nocluster
Progetto dell’illuminazione e percezione di opere pittoriche,"CESTER, CLAUDIA;E. Righetti;ROSSI, MAURIZIO;MUSANTE, FULVIO",2010,01.1 Articolo in Rivista,-,nocluster
Una riflessione sul ruolo e sul significato del colore nella città,"BOERI, CRISTINA",2010,-,-,nocluster
"Local, diffuse and bottom-up. A new design policy for Italy?","ARQUILLA, VENANZIO;BIANCHINI, MASSIMO;MAFFEI, STEFANO",2010,01.1 Articolo in Rivista,design policy; Innovation policy; bottom up approach; design for local development; market of ideas; design for MSMEs innovation,nocluster
Dopo i maestri,"MAFFEI, STEFANO",2010,01.1 Articolo in Rivista,-,nocluster
"Santi, navigatori, poeti e innovatori","MAFFEI, STEFANO",2010,01.1 Articolo in Rivista,-,nocluster
Le Dolomiti meritavano ben altra attenzione,"MAFFEI, STEFANO",2010,01.1 Articolo in Rivista,-,nocluster
A proposito dell'Autoritratto,"MAFFEI, STEFANO",2010,01.1 Articolo in Rivista,-,nocluster
LUCE CHE SI FA VEDERE LUCE CHE FA VEDERE,"MURANO, FRANCESCO",2010,01.1 Articolo in Rivista,Luce; Qualità; Caratteri Espressivi,nocluster
IL PROGETTO ILLUMINOTECNICO PER LA MOSTRA DI HOPPER A ROMA,"MURANO, FRANCESCO",2010,01.1 Articolo in Rivista,Mostra; Hopper; Luce,nocluster
"The GLEaMviz computational tool, a publicly available software to explore realistic epidemic spreading scenarios at the global scale","W. Van den Broeck;C. Gioannini;B. Gonçalves;QUAGGIOTTO, MARCO;V. Colizza;A. Alessandro",2011,01.1 Articolo in Rivista,-,nocluster
Packaging come dispositivo per l'accesso,"BUCCHETTI, VALERIA LUISA",2010,01.1 Articolo in Rivista,-,nocluster
Il disegno per il design dei beni culturali,"AMORUSO, GIUSEPPE",2010,01.1 Articolo in Rivista,Design beni culturali; rappresentazione; ricerca metodologica; applicazioni; standards,nocluster
Social marginal cost pricing and second best alternatives in partnerships for transport infrastructures,"MAFFII, SILVIA MARGHERITA;Parolin R.;PONTI, MARCO GUIDO",2010,01.1 Articolo in Rivista,-,nocluster
La regolamentazione dei servizi e delle infrastrutture dei trasporti: quadro teorico e politiche italiane,"PONTI, MARCO GUIDO",2010,01.1 Articolo in Rivista,Trasportation policy; economic theory; Italian infrastructural system,nocluster
Formazione e design,"PENATI, ANTONELLA VALERIA",2010,01.1 Articolo in Rivista,Formazione e design; Design education; Ricerca e design; Design research,nocluster
Design as a systemic activity: Elements of problem interpretation in the construction of training models in design eductaion,"PENATI, ANTONELLA VALERIA",2010,01.1 Articolo in Rivista,Design approccio systemico; Design and systemic approach; Rapporto teoria e pratica; Relationship design theory and practice,nocluster
Il design per la valorizzazione territoriale. Il caso del Rione Sanità a Napoli,"PARENTE, MARINA",2010,01.1 Articolo in Rivista,-,nocluster
Dare forma ai prodotti: integrazioni basic alle metodologie d’insegnamento consolidate,"FERRARIS, SILVIA DEBORAH",2010,01.1 Articolo in Rivista,-,nocluster
La mobilità sostenibile e il futuro delle metropoli,"PONTI, MARCO GUIDO",2010,01.1 Articolo in Rivista,-,nocluster
Utenti e regionalizzazione dei trasporti,"PONTI, MARCO GUIDO;LAURINO, ANTONIO",2011,01.1 Articolo in Rivista,-,nocluster
"Design for Arts&Crafts. L'università come ""design manager"" di processi di innovazione. Il caso Treccani/Paolelli","ARQUILLA, VENANZIO",2010,-,-,nocluster
Cuccioli in legno for all. Idee dal DAC Design for Arts&Crafts,"ARQUILLA, VENANZIO",2010,01.1 Articolo in Rivista,-,nocluster
Design Ecosystem,"GEROSA, GIULIA MARIA",2011,01.1 Articolo in Rivista,-,nocluster
Domestic Fluidity,"GEROSA, GIULIA MARIA",2010,01.1 Articolo in Rivista,-,nocluster
Tradition and modernity,"GEROSA, GIULIA MARIA",2010,01.1 Articolo in Rivista,-,nocluster
Enabling open innovation in small- and medium-sized enterprises: How to find alternative applications for your technologies,"BIANCHI, MATTIA;CAMPODALL'ORTO, SERGIO;FRATTINI, FEDERICO;VERCESI, PAOLO EMILIO",2010,01.1 Articolo in Rivista,-,nocluster
Urban Design Trajectories: Roles and Skills of Design in the Communication of the City as Cultural Asset,"GADDI, ROSSANA",2011,01.1 Articolo in Rivista,-,nocluster
"Technoscientific Dialogues: Expertise, Democracy and Technological Cultures","VOLONTE', PAOLO GAETANO;W. Bijker;C. Grasseni",2010,01.1 Articolo in Rivista,-,nocluster
Conversione funzionale e ri-funzionalizzazione come strategia di rigenerazione urbana. Il progetto “La Città delle culture” di David Chipperfield per l’isolato ex Ansaldo.,"CAMOCINI, BARBARA",2010,01.1 Articolo in Rivista,-,nocluster
"Ospitalità a Milano. fra ricerca, didattica e sperimentazioni progettuali.","SCULLICA, FRANCESCO",2010,01.1 Articolo in Rivista,Ospitalità; ricettività; hotel; albergo; design,nocluster
Il SIT per la generazione di scenari di rischio trasporti della Protezione Civile,"MARCHIONNI, GIOVANNA;BORGHETTI, FABIO;GANDINI, PAOLO;PONTI, MARCO;L. CAVARRA;G. PROIETTI;G. RAINOLDI",2010,01.1 Articolo in Rivista,-,nocluster
Dossier design. La sostanza dei sogni,"FERRARA, MARIA RITA",2011,01.1 Articolo in Rivista,design; materiali; innovazione; linguaggi espressivi; performance materiche,nocluster
Hepper. Il culto del gatto / Hepper. A Love for Cats,"PARENTE, MARINA",2011,01.1 Articolo in Rivista,product design,nocluster
Imparare a generare idee nuove,"RATTI, ANDREA",2010,-,-,nocluster
Alla scoperta di nuove tipologie,"RATTI, ANDREA",2010,-,-,nocluster
Non solo yacht,"RATTI, ANDREA",2010,01.1 Articolo in Rivista,-,nocluster
il Design e i nuovi consumi,"DELL'ACQUA BELLAVITIS, ARTURO",2010,01.1 Articolo in Rivista,-,nocluster
User-Centred Design of Communication Environments and Systems for Disabled People,"COSTA, FIAMMETTA CARLA ENRICA;PILLAN, MARGHERITA",2010,01.1 Articolo in Rivista,design for all; Disabled people; Interaction design; Communication systems design,nocluster
Bella scoperta,"RATTI, ANDREA",2010,-,-,nocluster
Prove tecniche di sostenibilità,"RATTI, ANDREA",2010,01.1 Articolo in Rivista,-,nocluster
Sustainable Teaching,"RATTI, ANDREA",2010,01.1 Articolo in Rivista,-,nocluster
Materiali naturali per l'imbarcazione,"RATTI, ANDREA",2010,-,-,nocluster
A66. Advanced Italian Yachts,"RATTI, ANDREA",2010,01.1 Articolo in Rivista,-,nocluster
La ricerca della sostenibilità di produzione attraverso la sperimentazione nel campo delle tecniche di lavorazione dei materiali compositi,"RATTI, ANDREA;M. Musio Sale;G. Puri",2010,-,-,nocluster
Bio-futuro per i compositi,"RATTI, ANDREA",2010,01.1 Articolo in Rivista,-,nocluster
An infradisciplinary approach to interirior design,"DELL'ACQUA BELLAVITIS, ARTURO",2010,01.1 Articolo in Rivista,-,nocluster
"Design Knowledge sharing, creative greats events : tools for contemporary urban development","GADDI, ROSSANA;DELL'ACQUA BELLAVITIS, ARTURO",2010,01.1 Articolo in Rivista,-,nocluster
L’albergo urbano diffuso: nuovi orizzonti di ospitalità,"IANNILLI, VALERIA MARIA",2010,01.1 Articolo in Rivista,-,nocluster
l’autoproduzione che valorizza l’artigianato,"FERRARA, MARIA RITA",2010,01.1 Articolo in Rivista,-,nocluster
Museo del Design - decima selezione,"BOSONI, GIAMPIERO",2010,01.1 Articolo in Rivista,Museo del design; Storia del design; Frobel; Dresser; Bialetti; Dreyfuss; Sottsass,nocluster
"Ricerca, Design e Impresa.Durapulp Lamp","PICCINNO, GIOVANNA",2010,01.1 Articolo in Rivista,Innovazione; riduzione impatto ambientale; polpa di cellulosa,nocluster
Le mosse del cavallo,"BOSONI, GIAMPIERO",2010,01.1 Articolo in Rivista,Storia del Design,nocluster
"SKITSCH, Blocknotes 1, Recensioni della piccola e media industria italiana - Reviews of small and medium italian manufactures","BOSONI, GIAMPIERO",2010,01.1 Articolo in Rivista,-,nocluster
"MOROSO, Blocknotes 2, Recensioni della piccola e media industria italiana - Reviews of small and medium italian manufactures","BOSONI, GIAMPIERO",2010,01.1 Articolo in Rivista,-,nocluster
"Magis, Blocknotes 3, Recensioni della piccola e media industria italiana - Reviews of small and medium italian manufactures","BOSONI, GIAMPIERO",2010,01.1 Articolo in Rivista,-,nocluster
ROTALIANA Blocknotes 4. Recensioni della piccola e media industria italiana - Reviews of small and medium italian manufactures,"BOSONI, GIAMPIERO",2010,01.1 Articolo in Rivista,-,nocluster
"Ingo Maurer. Azioni di luce tra tecnica, arte e poesia","TROCCHIANESI, RAFFAELLA",2010,01.1 Articolo in Rivista,light design; arte,nocluster
Il dialogo azienda-distribuzione,"DELL'ACQUA BELLAVITIS, ARTURO",2010,01.1 Articolo in Rivista,-,nocluster
Tessile e valori emozionali,"DELL'ACQUA BELLAVITIS, ARTURO",2010,01.1 Articolo in Rivista,-,nocluster
Tecnologia e trends,"DELL'ACQUA BELLAVITIS, ARTURO",2010,01.1 Articolo in Rivista,-,nocluster
Progettare in verticale,"FERABOLI, MARIA TERESA",2010,01.1 Articolo in Rivista,-,nocluster
Un progetto totale. Due case sorelle ai piedi della Presolana,"CIAGA', GRAZIELLA LEYLA",2010,01.1 Articolo in Rivista,Architettura moderna; design; Gio Ponti; casa di villeggiatura; Castione della Presolana; Bergamo,nocluster
Dulio Forte. Interno in un interno,"FINESSI, GIUSEPPE",2010,01.1 Articolo in Rivista,-,nocluster
Ospiti Inaspettati,"FINESSI, GIUSEPPE",2010,-,-,nocluster
Progettare pensieri. Marco Ferreri Nuovo Maestro,"FINESSI, GIUSEPPE",2010,-,-,nocluster
Dopo il paesaggio italiano,"PIERLUISI, GABRIELE",2008,01.1 Articolo in Rivista,Paesaggio; italia; disegno del paesaggio; progetto,nocluster
The Innovation pyramid: a categorization of the innovation phenomenon in the product-design field,"RAMPINO, LUCIA ROSA ELENA",2011,01.1 Articolo in Rivista,-,nocluster
Pet driven design,"CEPPI, GIULIO",2011,01.1 Articolo in Rivista,-,nocluster
Tools and Methods to Assist the Product Customization in the Field of Furniture Design,"M. Gaiani;DESERTI, ALESSANDRO;BREVI, FAUSTO;S. Ferioli",2011,01.1 Articolo in Rivista,Real-time Rendering; 3D Modeling; Virtual Furniture Design; Furniture Design; Product Customization,nocluster
Il nuovo tram di Bergamo. Una valutazione ex-post,"BERIA, PAOLO;A. Borlini;MAJA, ROBERTO",2011,01.1 Articolo in Rivista,trasporti; tram; Bergamo; analisi costi benefici,nocluster
