title,author,year,type,keywords,cluster
Advanced Living Scenarios. Contemporary trends.,"BOSONI, GIAMPIERO;MANFREDINI, MANFREDO;PIARDI, SILVIA ELVIRA MARIA",2006,03.1 Monografia o trattato scientifico,Housing Contemporary Interiors,nocluster
Housing in Europe and in China,"PIARDI, SILVIA ELVIRA MARIA;BOSONI, GIAMPIERO;MANFREDINI, MANFREDO",2008,03.1 Monografia o trattato scientifico,Housing Technology; Interior,nocluster
PER DESIGNER CON LA TESTA OLTRE LE NUVOLE,"DOMINONI, ANNALISA",2012,03.1 Monografia o trattato scientifico,design emozionale; multidisciplinarietà del progetto; poetica degli oggetti,nocluster
Light Art in Italy 2010,"MURANO, FRANCESCO;GELLINI, GISELLA",2011,03.1 Monografia o trattato scientifico,Luce; Arte; Light Art,nocluster
Light Works - Experimental Light Art 2011,"MURANO, FRANCESCO",2012,03.1 Monografia o trattato scientifico,Luce; Arte; Light Art,nocluster
Human Hotel Design,"SCULLICA, FRANCESCO;G. Del Zanna;M. R. Fossati",2012,03.1 Monografia o trattato scientifico,hotel; accessibilità ampliata; interior design; design for all; progettazione accessibile,nocluster
Le strategie del design. Disegnare il valore oltre il prodotto.,"ZURLO, FRANCESCO",2012,03.1 Monografia o trattato scientifico,-,nocluster
Sociologia,"VOLONTE', PAOLO GAETANO;C. Lunghi;M. Magatti;E. Mora",2012,03.1 Monografia o trattato scientifico,-,nocluster
Instruments de Design Management. Théories et cas pratiques,"CAUTELA, CABIRIO;ZURLO, FRANCESCO;K. Ben Youssef;S. Magne",2012,03.1 Monografia o trattato scientifico,-,nocluster
Magazzino di Mobilia o sieno Modelli di mobili di ogni genere 1796-1797 Firenze,"TONELLI, MARIA CRISTINA",1981,03.1 Monografia o trattato scientifico,-,nocluster
Carlo Mollino,"IRACE, FULVIO",2011,03.1 Monografia o trattato scientifico,-,nocluster
Cross fertilization: un approccio al progetto per la moda,"CONTI, GIOVANNI MARIA",2012,03.1 Monografia o trattato scientifico,-,nocluster
Ultrabody. 208 opere tra arte e design,"FINESSI, GIUSEPPE",2012,03.1 Monografia o trattato scientifico,Design; arte; corpo; sperimentazione,nocluster
Visual and Haptic Urban Design,"BISSON, MARIO;BOERI, CRISTINA;CALABI, DANIELA ANNA;CECONELLO, MAURO ATTILIO;PARENTE, MARINA;TROCCHIANESI, RAFFAELLA;VIGNATI, GIORGIO",2006,03.1 Monografia o trattato scientifico,design; comunicazione; identità urbana,nocluster
Design & Beni culturali. La cultura del progetto nella valorizzazione dei beni culturali.,"CELASCHI, FLAVIANO;TROCCHIANESI, RAFFAELLA",2004,03.1 Monografia o trattato scientifico,design; valorizzazione dei beni culturali,nocluster
Souvenir d'Italie: il gioiello souvenir tra memoria e progetto,"CAPPELLIERI, ALBA",2012,03.1 Monografia o trattato scientifico,"design; gioiello; souvenir; memoria; storia; territorio; tecniche; materiali, alba cappellieri,",nocluster
Titani Preziosi: Tra Tecnologia e Ornamento,"CAPPELLIERI, ALBA",2010,03.1 Monografia o trattato scientifico,titanio; ornamento; innovazione; gioiello; design; nuovi materiali; nuove tecnologie,nocluster
Dare forma e senso ai prodotti. Il contributo del design ai processi d'innovazione.,"RAMPINO, LUCIA ROSA ELENA",2012,03.1 Monografia o trattato scientifico,-,nocluster
Office Design. Smart Organization & Layout: dall'analisi al progetto,"PIARDI, SILVIA ELVIRA MARIA;S. Tieghi;V. Natile",2012,03.1 Monografia o trattato scientifico,"Design
Uffici
Organizzazione",nocluster
Design per il territorio. Un approccio community centred,"VILLARI, BEATRICE",2012,03.1 Monografia o trattato scientifico,-,nocluster
RON ARAD,"CAPPELLIERI, ALBA",2008,03.1 Monografia o trattato scientifico,RON ARAD; MADE IN ITALY; ITALIAN DESIGN; ART DESIGN,nocluster
"Esercizi di stile, Esperimenti di trasposizione stilistica nel 
design della comunicazione.","ROMERO, MAXIMILIANO ERNESTO;MAIOCCHI, MARCO MARIA;FERRARIS, SILVIA DEBORAH",2006,03.1 Monografia o trattato scientifico,-,nocluster
Temporary Urban Solutions,"FASSI, DAVIDE",2012,03.1 Monografia o trattato scientifico,-,nocluster
Visioni urbane. Narrazioni per il design della città sostenibile,"GALBIATI, MARIA LUISA;PIREDDA, FRANCESCA",2012,03.1 Monografia o trattato scientifico,design della comunicazione; città in trasformazione; comunicazione audiovisiva; visioni condivise; dialogo; innovazione sociale; sostenibilità,nocluster
Mobile technologies and cultural heritage. Towards a design approach.,"SPALLAZZO, DAVIDE",2012,03.1 Monografia o trattato scientifico,-,nocluster
Le componenti progettuali nel design del prodotto,"BISSON, MARIO",2012,03.1 Monografia o trattato scientifico,componente design progetto prodotto metodo,nocluster
Tecnologia e innovazione per l’industria tessile,"SOLDATI, MARIA GRAZIA;SABBIONI, ANGELO",2012,03.1 Monografia o trattato scientifico,-,nocluster
Design e identità urbane. Riflessioni ed esperienze per Milano e Napoli.,"PARENTE, MARINA",2012,03.1 Monografia o trattato scientifico,design strategico; design per il territorio; design per la città; identità; product design,nocluster
"The designer approach to wearable technologies.
A practiced based approach","FERRARO, VENERE",2012,03.1 Monografia o trattato scientifico,-,nocluster
Il fattore uomo nel design,"ANDREONI, GIUSEPPE",2012,03.1 Monografia o trattato scientifico,antropometria; design; ergonomia fisica; etnografia,nocluster
Alessandro Mendini,"CIAGA', GRAZIELLA LEYLA",2011,03.1 Monografia o trattato scientifico,-,nocluster
Il Giardino di Daniel Spoerri,"MAZZANTI, ANNA;I. Beniamino;E. Crispolti;A. Jouffroy;H. Martin;A. Schwarz;D. Spoerri",2003,03.1 Monografia o trattato scientifico,arte ambientale; arte ambientata; ready made; object trouvé; parco di scultura; nouveau réalisme,nocluster
Interpretazione e progetto. Semiotica dell'inventiva,"ZINGALE, SALVATORE",2012,03.1 Monografia o trattato scientifico,Semiotica; Interpretazione; Progetto; Design; Inventiva,nocluster
Sussidiario di semiotica in dieci lezioni e duecento immagini,"M. A. BONFANTINI;J. BRAMATI;ZINGALE, SALVATORE",2007,03.1 Monografia o trattato scientifico,Semiotica; Immagini; Interpretazione; Inferenze; Modi espressione; Narrazione,nocluster
Sensi tempo e architettura. Spazi possibili per umani e non,"BARBARA, ANNA",2012,03.1 Monografia o trattato scientifico,-,nocluster
Il palazzo e la città. Progettare piazza della Scala,"IRACE, FULVIO;De Lucchi M.",2012,03.1 Monografia o trattato scientifico,-,nocluster
Branding for China. Promuovere i design brand in Cina.,"ZURLO, FRANCESCO",2012,03.1 Monografia o trattato scientifico,-,nocluster
MOBILE EMBODIMENTS_New convergences in mobile telephony,"CEPPI, GIULIO;A. Cervini;J. Kayser",2004,03.1 Monografia o trattato scientifico,-,nocluster
AWARENESS DESIGN_ Il design della consapevolezza: un percorso sperimentale,"CEPPI, GIULIO",2012,03.1 Monografia o trattato scientifico,-,nocluster
"PROdesign. PROgetto, PROfessione, PROdotto","INGARAMO, MATTEO ORESTE",2012,03.1 Monografia o trattato scientifico,-,nocluster
Trasparenza e prospettiva,"CIAGA', GRAZIELLA LEYLA;IRACE, FULVIO",2004,03.1 Monografia o trattato scientifico,-,nocluster
Arte e design nel tessuto,"SOLDATI, MARIA GRAZIA",2012,03.1 Monografia o trattato scientifico,design; tessuto,nocluster
AUTOMOBILE: GLOSSARIO DELLO STILE,"TURINETTO, MARCO",2000,03.1 Monografia o trattato scientifico,-,nocluster
"Aspetti dell'organizzazione della tutela dei beni architettonici in Italia e Francia, Dottorato di ricerca in Conservazione dei Beni architettonici (10. ciclo A.A. 1995-1998); coordinatrice T. K. Kirova, tutor A. Bellini, co-tutor F. Irace, Politecnico di Milano, Università degli studi di Cagliari, Università degli studi di Genova, Università degli studi di Reggio Calabria, 1999","CIAGA', GRAZIELLA LEYLA",1999,03.1 Monografia o trattato scientifico,-,nocluster
"L’Ospedale accogliente
il design per gli spazi d’attesa
dell’A.O. Fatebenefratelli e Oftalmico di Milano","GEROSA, GIULIA MARIA;GIUNTA, ELENA ENRICA",2012,03.1 Monografia o trattato scientifico,-,nocluster
Ettore Tito (1859-1941),"G. Fossaluzza;Maria Flora Giubilei;MAZZANTI, ANNA;Fernando Mazzocca",1998,03.1 Monografia o trattato scientifico,impressionismo internazionale; pittura di genere verista; Esposizioni Biennali di Venezia; pittura di paesaggio; ritratti; temi mitologici; opera d'arte totale,nocluster
From Italy dalla ricerca alla manifattura,"TURINETTO, MARCO",2012,03.1 Monografia o trattato scientifico,Made in Italy,nocluster
Niki de Saint Phalle. The Tarot Garden,"MAZZANTI, ANNA;Pierre Restany;Enrico Crispolti;Gianni Pettena;Mario Botta",1998,03.1 Monografia o trattato scientifico,arte ambientale; site-specific art; environment art; parchi di scultura,nocluster
Storie di architettura attraverso i sensi,"BARBARA, ANNA",2011,03.1 Monografia o trattato scientifico,-,nocluster
David Chipperfild,"IRACE, FULVIO",2011,03.1 Monografia o trattato scientifico,-,nocluster
Spatial Design for in-between urban spaces,"PICCINNO, GIOVANNA;'.E. Lega'",2012,03.1 Monografia o trattato scientifico,Spatial Design; In-between spaces; Urban spaces; Environmental; Method; Research,nocluster
Gioiello Italiano Contemporaneo: i Maestri,"CAPPELLIERI, ALBA",2013,03.1 Monografia o trattato scientifico,design; gioiello; maestri; innovazione; moda; fashion; masters; innovation,nocluster
Design sul Filo della Tradizione,"VACCA, FEDERICA",2013,03.1 Monografia o trattato scientifico,-,nocluster
"Milan: A city easy for working but difficult for living.
Undestanding the attractiveness of the metropolitan region for creative knowledge workers","E. Mingione;F. Zajczyk;E. Dell'Agnese;S. Mugnano;M. D'Ovidio;SEDINI, CARLA",2008,03.1 Monografia o trattato scientifico,-,nocluster
"International Milan? A global city in a country lagging behind. 
The view of transnational migrants.","E. Mingione;E. dell’Agnese;S. Mugnano;M. d’Ovidio;F. Zajczyk;SEDINI, CARLA",2009,03.1 Monografia o trattato scientifico,-,nocluster
Policies and strategies in the Metropolitan Region of Milan. How to enhance the city’s competitiveness.,"E. Mingione;F. Zajczyk;E. dell’Agnese;S. Mugnano;M. d’Ovidio;SEDINI, CARLA;L. Parrino",2010,03.1 Monografia o trattato scientifico,-,nocluster
Il giocattolo italiano nella prima metà del Novecento,"BERTOLA, PAOLA",2013,03.1 Monografia o trattato scientifico,-,nocluster
Facecity,"IRACE, FULVIO",2012,03.1 Monografia o trattato scientifico,Biennale di Venezia; mostra; installazione,nocluster
MAESTRI DEL GIOIELLO ITALIANO CONTEMPORANEO,"CAPPELLIERI, ALBA",2013,03.1 Monografia o trattato scientifico,-,nocluster
IL DESIGN ITALIANO INCONTRA IL GIOIELLO,"CAPPELLIERI, ALBA;M. ROMANELLI",2013,03.1 Monografia o trattato scientifico,-,nocluster
Franco Albini,"IRACE, FULVIO",2013,03.1 Monografia o trattato scientifico,-,nocluster
"Visualizing the Data City, Social media as a source of knowledge for urban planning and management","CIUCCARELLI, PAOLO;LUPI, GIORGIA;Luca Simeone",2014,03.1 Monografia o trattato scientifico,Data visualization; social media; Smart city,nocluster
Ricerca Operativa,"BRUGLIERI, MAURIZIO;COLORNI VITALE, ALBERTO",2012,03.1 Monografia o trattato scientifico,-,nocluster
Product design strategies in technological change,"CAUTELA, CABIRIO;M. Simoni",2013,03.1 Monografia o trattato scientifico,design management; technology change; product design; design strategies,nocluster
"Developing Biomedical Devices
Design, Innovation and Protection","ANDREONI, GIUSEPPE;BARBIERI, MASSIMO;COLOMBO, BARBARA",2014,03.1 Monografia o trattato scientifico,-,nocluster
Laboratorio Sociale. Verso la definizione di nuovi modelli di gestione residenziale,"GALEAZZI, CHIARA;M. Valsesia",2013,03.1 Monografia o trattato scientifico,-,nocluster
"Design, comunità, territori. Un approccio community-centred per progettare relazioni, strategie e servizi","VILLARI, BEATRICE",2013,03.1 Monografia o trattato scientifico,-,nocluster
ITS nei trasporti stradali,"B. Dalla Chiara;B. Barabino;G. N. Bifulco;G. Corona;G. Fusco;R. Rossi;STUDER, LUCA PASINO",2013,03.1 Monografia o trattato scientifico,-,nocluster
Systemic Aspects of Innovation and Design. The perspective of Collaborative Networks,"MORTATI, MARZIA",2013,03.1 Monografia o trattato scientifico,-,nocluster
Design della Maglieria. Strumenti e metodologie progettuali,"CONTI, GIOVANNI MARIA",2013,03.1 Monografia o trattato scientifico,-,nocluster
MADE 4 CERAMICS 2013_ Ceramica Terra Cultura,"CEPPI, GIULIO;Fortunato D'Amico;Giovanni Tedeschi",2013,03.1 Monografia o trattato scientifico,-,nocluster
La Casa Morbida,"FINESSI, GIUSEPPE",2014,03.1 Monografia o trattato scientifico,-,nocluster
Mettere in scena Mettere in mostra,"BASSO PERESSUT, GIAN LUCA;BOSONI, GIAMPIERO;SALVADEO, PIERLUIGI",2015,03.1 Monografia o trattato scientifico,allestimento; museo; media building; scenografa; interni,nocluster
"Light works, experimenal projection mapping","MURANO, FRANCESCO",2013,03.1 Monografia o trattato scientifico,mapping; PROJETION MAPPING,nocluster
Codex Atlanticus. L'occhio di Leonardo. Studi di ottica e prospettiva. Disegni di Leonardo dal Codice Atlantico,"MARANI, PIETRO",2014,03.1 Monografia o trattato scientifico,Ottica,nocluster
Materials that Change Color,"FERRARA, MARIA RITA;M. Bengisu",2013,03.1 Monografia o trattato scientifico,color; Design; smart materials; intelligent materials application; intelligent design; materials; smart systems,nocluster
итс на автомобильном транспорте,"STUDER, LUCA PASINO;B. Dalla Chiara;B. Barabino;G. N. Bifulco;G. Corona;G. Fusco;R. Rossi",2014,03.1 Monografia o trattato scientifico,Intelligent Transport Systems; Transport,nocluster
Product-Service System Design for Sustainability,"VEZZOLI, CARLO ARNALDO;Kohtala C.;Srinivasan A.",2014,03.1 Monografia o trattato scientifico,-,nocluster
"Synaesthesia: Theoretical, artistic and scientific foundations","M. Josè De Cordoba;RICCO', DINA;Sean Day",2014,03.1 Monografia o trattato scientifico,Synaesthesia; Design; Arte; Musica; Neuroscienze; Sinestesia,nocluster
"Design & moda. Progetti, corpi, simboli","CONTI, GIOVANNI MARIA",2014,03.1 Monografia o trattato scientifico,-,nocluster
Design in European Policy,"ARQUILLA, VENANZIO;Chisholm J.;Evans M.;Landoni P.;MAFFEI, STEFANO;MORTATI, MARZIA;VILLARI, BEATRICE",2014,03.1 Monografia o trattato scientifico,-,nocluster
"DESTINATION - Uomo, strada, ambiente. Una sola destinazione.
Volume 3 - RETE DI MONITORAGGIO","BORGHETTI, FABIO;Bonura, Luca;Marchese, Girolamo",2014,03.1 Monografia o trattato scientifico,"rischio, trasporti, Merci pericolose",nocluster
"Sinestesia. Los fundamentos teóricos, artísticos y científicos, Segunda edición ampliada y mejorada","M. Josè De Cordoba;RICCO', DINA",2014,03.1 Monografia o trattato scientifico,sinestesia; neuroscienze; arte; design,nocluster
Game design. Gioco e giocare tra teoria e progetto,"BERTOLO, MARESA;MARIANI, ILARIA",2014,03.1 Monografia o trattato scientifico,Game Design; Game Studies; design methods; Urban Game; video game; Videogames; Persuasive game; pervasive game; board game,nocluster
Odile Decq,"Celant G.;IRACE, FULVIO",2013,03.1 Monografia o trattato scientifico,Odile Decq,nocluster
Trasporti e città - Mobilità e pianificazione urbana,"STUDER, LUCA PASINO;Maternini Giulio;Amoroso Salvatore;Barbarossa Luca;Busi Roberto;Cadei Margherita;Cappelli Agostino;Copiello Sergio;Coppola Pierluigi;Dalla Chiara Bruno;Deflorio Francesco Paolo;Festa Demetrio Carmine;Foini Silvia;GANDINI, PAOLO;Ignaccolo Matteo;Inturri Giuseppe;La Greca Paolo;MAJA, ROBERTO;MARCHIONNI, GIOVANNA;Nuzzolo Agostino;Petruccelli Umberto;Pezzagno Michèle;Pinna Ivano;PONTI, MARCO;Rubulotta Elena;Salvo Giuseppe;Stanghellini Stefano;Tira Maurizio;Zito Pietro",2014,03.1 Monografia o trattato scientifico,trasporti; mobilità; pianificazione urbana,nocluster
"intorno
al futuro.
nuovi materiali
e nuove tecnologie
per il gioiello","CAPPELLIERI, ALBA;DEL CURTO, BARBARA;TENUTA, LIVIA",2014,03.1 Monografia o trattato scientifico,"jewellery design, alba cappellieri, politecnico di milano, new materials, design del gioiello, innovation, design per l innovazione",nocluster
"Vedere per progettare, Basic Design e percezione visiva per il disegno industriale","FERRARIS, SILVIA DEBORAH",2014,03.1 Monografia o trattato scientifico,-,nocluster
De Pas - D'Urbino - Lomazzi. Opere e progetti,"FERABOLI, MARIA TERESA",2013,03.1 Monografia o trattato scientifico,-,nocluster
L'archivio dello Studio De Pas - D'Urbino - Lomazzi presso il CASVA,"FERABOLI, MARIA TERESA",2012,03.1 Monografia o trattato scientifico,-,nocluster
Vico Magistretti,"FERABOLI, MARIA TERESA",2011,03.1 Monografia o trattato scientifico,Maestri del design italiano; Vico Magistretti,nocluster
Senza padroni. Storia di un'esperienza cooperativa: il Consorzio Etruria,"FERABOLI, MARIA TERESA;Bianchi R.",2004,03.1 Monografia o trattato scientifico,-,nocluster
Le Architetture Liquide. Il Pensiero in Rete e le Reti del Pensiero,"CIASTELLARDI, MATTEO",2009,03.1 Monografia o trattato scientifico,design della comunicazione; filosofia della tecnica; complessità; sociologia dei media,nocluster
BIOGENIE,"CEPPI, GIULIO",2014,03.1 Monografia o trattato scientifico,-,nocluster
Codex Atlanticus. La mente di Leonardo. Disegni di Leonardo dal Codice Atlantico,"MARANI, PIETRO",2015,03.1 Monografia o trattato scientifico,Leonardo da Vinci; arte militare; meccanica; Ottica,nocluster
"Ilio Negri, metodo e ragione grafica","GUIDA, FRANCESCO ERMANNO",2015,03.1 Monografia o trattato scientifico,-,nocluster
Design e narrazioni per il patrimonio culturale,"TROCCHIANESI, RAFFAELLA",2014,03.1 Monografia o trattato scientifico,Cultural design; narrazione; allestimento; Museografia,nocluster
DESIGN: 101 STORIE ZANOTTA / DESIGN: 101 ZANOTTA STORIES,"FINESSI, GIUSEPPE",2015,03.1 Monografia o trattato scientifico,-,nocluster
"Introduzione agli studi sull'utente. 
Conoscere gli utenti tra ricerca e design dei prodotti","PIZZOCARO, SILVIA LUISA",2015,03.1 Monografia o trattato scientifico,Uso dei prodotti; Utente; Progettazione partecipata; Design research; Design del prodotto,nocluster
Milano mai vista,"IRACE, FULVIO;NERI, GABRIELE",2015,03.1 Monografia o trattato scientifico,Milano; architettura,nocluster
Smart City: tecnologia e creatività a supporto dell’innovazione,"COLORNI VITALE, ALBERTO;F. Lia;SCIUTO, DONATELLA",2014,03.1 Monografia o trattato scientifico,-,nocluster
Leonardo da Vinci 1452-1519. Il Disegno del mondo,"MARANI, PIETRO;Fiorio, M.;T.",2015,03.1 Monografia o trattato scientifico,Leonardo,nocluster
"Synaesthesia: Theoretical, artistic and scientific foundations","M. Josè De Cordoba;RICCO', DINA;Sean Day",2014,03.1 Monografia o trattato scientifico,Synaesthesia; Sinestesia; Design; Arte; Musica; Neuroscience,nocluster
LIGHT WORKS - EXPERIMENTAL PROJECTION MAPPING,"MURANO, FRANCESCO",2014,03.1 Monografia o trattato scientifico,PROJECTION MAPPING,nocluster
From Italy: value as an attitude,"TURINETTO, MARCO",2015,03.1 Monografia o trattato scientifico,-,nocluster
"MARIO DAGRADA, DALLA GRAFICA EDITORIALE PER RIZZOLI ALLA PUBBLICITÀ","GUIDA, FRANCESCO ERMANNO",2015,03.1 Monografia o trattato scientifico,-,nocluster
CULTURA FINANZA POLITICA: VERSO UNA NUOVA SPERANZA PROGETTUALE,"BRUNO, DAVIDE MARIA",2011,03.1 Monografia o trattato scientifico,-,nocluster
Abitare l'isola rovescia _Osservazioni sull'Isola rovescia di Lecco e sulla sua  curiosa e paradossale natura.,"CEPPI, GIULIO",2015,03.1 Monografia o trattato scientifico,-,nocluster
Design for Service Innovation and Development. Final Report,"SANGIORGI, DANIELA;Prendiville, Alison;Jung, Jeyon;Yu, Eun",2015,03.1 Monografia o trattato scientifico,-,nocluster
In evoluzione. Per una storia quasi naturale degli artefatti,"PIZZOCARO, SILVIA LUISA",2015,03.1 Monografia o trattato scientifico,Evoluzione degli artefatti. Teoria del design. Teorie dell'innovazione dei prodotti.,nocluster
Rimediazioni gender-sensitive. Contributi e progetti per la formazione di un immaginario consapevole,"CARATTI, ELENA",2015,03.1 Monografia o trattato scientifico,"design della comunicazione, gender design, rimediazione, stereotipi",nocluster
La città industriosa. Anatomia delle nuove comunità produttive urbane,"MAFFEI, STEFANO;BIANCHINI, MASSIMO",2015,03.1 Monografia o trattato scientifico,-,nocluster
Makers’ Inquiry,"BIANCHINI, MASSIMO;Menichinelli, M.;MAFFEI, STEFANO;Bombardi, F.;CAROSI, ALESSANDRA",2015,03.1 Monografia o trattato scientifico,-,nocluster
Design 2020. Le sfide della trasformazione del sistema design lombardo,"MAFFEI, STEFANO;BIANCHINI, MASSIMO;MORTATI, MARZIA",2015,03.1 Monografia o trattato scientifico,-,nocluster
Building the Expo,"COLLINA, LUISA MARIA VIRGINIA",2015,03.1 Monografia o trattato scientifico,-,nocluster
BRILLIANT! I FUTURI DEL GIOIELLO ITALIANO,"CAPPELLIERI, ALBA",2016,03.1 Monografia o trattato scientifico,"jewellery. design, gioiello, design, made in italy, alba cappellieri. politecnico di milano, innovazione, design innovation,",nocluster
GIOIELLI SENTIMENTALI_SENTIMENTAL JEWELLERY,"CAPPELLIERI, ALBA",2014,03.1 Monografia o trattato scientifico,"GIOIELLO SENTIMENTALE, DESIGN, GIOIELLO, ALBA CAPPELLIERI, POLITECNICO DI MILANO, SENTIMENTAL JEWELLERY, JEWELLERY DESIGN,",nocluster
"PORTE BONHEUR, AMULETI E TALISMANI CONTEMPORANEI","CAPPELLIERI, ALBA;Tenuta, Livia",2013,03.1 Monografia o trattato scientifico,"AMULETO, TALISMANO, GIOIELLO, DESIGN, ALBA CAPPELLIERI. POLITECNICO DI MILANO, AMULET, TALISMAN, JEWELLERY,",nocluster
Il progetto imperfetto. Lo studio della forma nei modelli di organizzazione generale dello spazio,"NEBULONI, ATTILIO",2015,03.1 Monografia o trattato scientifico,-,nocluster
I luoghi dell'infanzia. Riflessioni intorno al progetto,"BOERI, CRISTINA;BORDIN, MICAELA;Faccincani, Giorgio",2015,03.1 Monografia o trattato scientifico,"progetto per l'infanzia, design",nocluster
Sociologia,"VOLONTE', PAOLO GAETANO;Lunghi, Carla;Magatti, Mauro;Mora, Emanuela",2015,03.1 Monografia o trattato scientifico,-,nocluster
I designer (si) raccontano,"CECONELLO, MAURO ATTILIO",2015,03.1 Monografia o trattato scientifico,"industrial design, progetto",nocluster
Verso un’estetica del momentaneo,"CRIPPA, DAVIDE;DI PRETE, BARBARA",2011,03.1 Monografia o trattato scientifico,-,nocluster
"Modello, informatica e progetto di architettura","CRIPPA, DAVIDE;DI PRETE, BARBARA",2005,03.1 Monografia o trattato scientifico,-,nocluster
L’illuminazione delle opere nelle mostre d’arte,"MURANO, FRANCESCO",2016,03.1 Monografia o trattato scientifico,"LUCE, MOSTRE, ILLUMINAZIONE",nocluster
THE HISTORY OF STAGE LIGHTING BEFORE THE LIGHT BULB,"MURANO, FRANCESCO",2015,03.1 Monografia o trattato scientifico,"STAGE LIGHTING, HISTORY",nocluster
"CLAUDIA MORGAGNI, L’IMPEGNO COME MODELLO PROFESSIONALE.","GUIDA, FRANCESCO ERMANNO",2016,03.1 Monografia o trattato scientifico,-,nocluster
Codice Mendini,"IRACE, FULVIO",2016,03.1 Monografia o trattato scientifico,"Alessandro Mendini, Atelier Mendini",nocluster
Leonardo da Vinci's Last Supper,"MARANI, PIETRO",2016,03.1 Monografia o trattato scientifico,"Leonardo, Painting, Art and Science, Restoration",nocluster
"""Bella quanto l'originale istesso"". La copia del Cenacolo della Royal Academy di Londra. Vicende, fortuna, attribuzione","MARANI, PIETRO",2016,03.1 Monografia o trattato scientifico,"Cenacolo, Copie, Collezionismo, Fortuna, Royal Academy of Arts",nocluster
Progetto PTA-DESTINATION: ELABORAZIONE DATI DAI GATE DI PROGETTO - ANNO 2015,"BORGHETTI, FABIO;Bonura, Luca;GANDINI, PAOLO;Pastorelli, Giuseppe",2016,03.1 Monografia o trattato scientifico,"sicurezza trasporti, merci pericolose, rischio trasporti",nocluster
Sempering. Process and pattern in architecture and design,"COLLINA, LUISA MARIA VIRGINIA;ZUCCHI, CINO PAOLO",2016,03.1 Monografia o trattato scientifico,-,nocluster
Sempering - Process and pattern in architecture and design,"ZUCCHI, CINO PAOLO;COLLINA, LUISA MARIA VIRGINIA",2016,03.1 Monografia o trattato scientifico,-,nocluster
Smart City - Material Technology People,Giulio Ceppi,2018,03.5 Edizione critica,-,nocluster
Gio Ponti,"IRACE, FULVIO;LEONI, MARIA MANUELA",2012,03.7 Commento scientifico,-,nocluster
Dall’oggetto all’interfaccia. Mutazioni del design,"COSTA, FIAMMETTA CARLA ENRICA",1995,03.8 Traduzione di libro,-,nocluster
Addio Liberty,"ANZANI, ANNA",2014,03.8 Traduzione di libro,-,nocluster
"Nutrendo Anima e corpo, Itinerari di delizia tra le Ville Del Sacro Monte Sopra Varese/FEEDING BODY AND SOUL
Delightful journeys among villas in Sacro Monte above Varese","ANZANI, ANNA",2015,03.8 Traduzione di libro,"Liberty, Varese, beauty, food, itineraries",nocluster
