title,author,year,type,keywords,cluster
"Theodore Waddell, L'impossibilité structurelle du ""système tensitègre""","BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
La traduzione visiva. Forme dell'accesso peritestuale,"BAULE, GIOVANNI",2009,02.1 Contributo in Volume,Traduzioni visive; grafica editoriale; storia dell'editoria,nocluster
Conversation avec Paolo Deganello,"BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
Conversation avec Gaetano Pesce,"BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
"Piero De Martini , Le projet rationnel dal un monde ""casual""","BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
La rifunzionalizzazione compatibile: alcuni esempi,"GEROSA, GIULIA MARIA",2009,02.1 Contributo in Volume,-,nocluster
Lo shopping e i luoghi di acquisto secondo una prospettiva design driven.,"ZURLO, FRANCESCO",2009,02.1 Contributo in Volume,-,nocluster
Per una discontinuità competitiva. Appunti sulle buone pratiche creative nelle imprese famigliari del made in Italy.,"ZURLO, FRANCESCO",2009,02.1 Contributo in Volume,-,nocluster
Conversation avec Andrea Branzi,"BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
"Toshiyuki Kita, Comportements informels dans la ""foret de la moternité""","BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
"Massimo Morozzi, La variable du jeu inattendu","BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
"Sotsass Associati, à propos du Diwan-I-Khas et des jolies filles","BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
Conversation avec Philippe Starck,"BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
"Hannes Wettstein,  purisme et fluidité","BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
"Patrick Jouin, pour un nouvel espace gravitationnel de la maison","BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
"Rodolfo Dordoni, l'essentialité d'une approche conceptuelle","BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
"Jehs+Laub, additions et soustractions volumetriques","BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
Conversation avec Piero Lissoni,"BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
Proactive Ergonomics in Refrigerator Concept Development,"Maximiliano Romero;COSTA, FIAMMETTA CARLA ENRICA;ANDREONI, GIUSEPPE;Marco Mazzola;Juan Vargas;Luigi Conenna",2009,02.1 Contributo in Volume,-,nocluster
Le mythe de Léonard de Vinci en France entre le XIXe et le XXe siècle,"CORDERA, PAOLA",2009,02.1 Contributo in Volume,-,nocluster
Materiali leggeri per un mondo performante,"FERRARA, MARIA RITA",2009,02.1 Contributo in Volume,-,nocluster
Categorie DRM e temi di ricerca: una mappa fenomelogica,"VISCONTI, PAMELA",2009,02.1 Contributo in Volume,-,nocluster
Il Cenacolo di Leonardo: un miracolo di diligenza e restauro,"MARANI, PIETRO",2009,02.1 Contributo in Volume,Leonardo; restauro; storia,nocluster
"Leobardo's Saint John: new hypotheses on Its genesis, Old restorations and Fortunes","MARANI, PIETRO",2009,02.1 Contributo in Volume,Leonardo; Jabach; Luigi XIV; collezionismo; restauro,nocluster
"Leonardo da Vinci, lotta col dragone, tre cavalli al passo","MARANI, PIETRO",2009,02.1 Contributo in Volume,Leonardo; Rothschild; disegni; Louvre,nocluster
"9 febbraio 1498. Il ""Cenacolo"" svelato","MARANI, PIETRO",2010,02.1 Contributo in Volume,Milano; storia; Leonardo; Cenacolo; Raffaello,nocluster
Gaudenzio Ferrari e i suoi collaboratori nella Cupola del Santuario di Saronno,"MARANI, PIETRO",2010,02.1 Contributo in Volume,Gaudenzio Ferrari; De Rocchi; pittura; Saronno,nocluster
Sistemi informativi e catalogo del patrimonio culturale. Perchè informatizzare e georeferenziare l'archivio dei beni culturali,"CECONELLO, MAURO ATTILIO;MARESCOTTI, LUCA PIERO;SEDAZZARI, MARCO PIERO RENZO",1995,02.1 Contributo in Volume,-,nocluster
Realizzazione di una stazione didattica per la consultazione e l’aggiornamento dell’archivio dei beni architettonici e ambientali,"CECONELLO, MAURO ATTILIO;MARESCOTTI, LUCA PIERO;SEDAZZARI, MARCO PIERO RENZO",1995,02.1 Contributo in Volume,-,nocluster
Realizzazione di un prototipo di Sistema Informativo Geografico applicato alla gestione dei rifiuti solidi urbani,"CECONELLO, MAURO ATTILIO;MARESCOTTI, LUCA PIERO;SEDAZZARI, MARCO PIERO RENZO",1995,02.1 Contributo in Volume,-,nocluster
Vasi (ancora) comunicanti,"FINESSI, GIUSEPPE",2009,02.1 Contributo in Volume,-,nocluster
Design alla Coop. Progettare per il mondo reale,"FINESSI, GIUSEPPE",2009,02.1 Contributo in Volume,-,nocluster
Saper vedere (il design italiano),"FINESSI, GIUSEPPE",2009,02.1 Contributo in Volume,-,nocluster
"Di Memphis, di Zeus e di altri miti. A memoria sul design italiano degli anni ottanta","FINESSI, GIUSEPPE",2009,02.1 Contributo in Volume,-,nocluster
Massimo Lunardon,"FINESSI, GIUSEPPE",2009,02.1 Contributo in Volume,-,nocluster
Congruenze sinestesiche,"RICCO', DINA",2007,02.1 Contributo in Volume,-,nocluster
Interazioni sensoriali e sinestesie per il design,"RICCO', DINA",2003,02.1 Contributo in Volume,-,nocluster
Introduzione / Introducción / Introduction,"RICCO', DINA;M. J. De Córdoba",2007,02.1 Contributo in Volume,-,nocluster
"Suggestioni del carattere tipografico. Figure, suoni e significati","RICCO', DINA",2002,02.1 Contributo in Volume,-,nocluster
La comunicazione non è solo visiva. Siti web e multimedia,"RICCO', DINA",2002,02.1 Contributo in Volume,-,nocluster
"Documentare, narrare, valorizzare","GUIDA, FRANCESCO ERMANNO",2010,02.1 Contributo in Volume,-,nocluster
"Postfazione in A. Vidler ""La deformazione dello spazio""","BARBARA, ANNA",2009,02.1 Contributo in Volume,-,nocluster
Milledomane su USE,"BARBARA, ANNA;S. MIRTI;W. APRILE",2003,02.1 Contributo in Volume,-,nocluster
La città sensoriale,"BARBARA, ANNA",2007,02.1 Contributo in Volume,-,nocluster
Superluoghi: aree megapolitane e faglie urbane,"BARBARA, ANNA",2007,02.1 Contributo in Volume,-,nocluster
Static behaviour of a double curvature brickwork vault: geometric survey and material investigation,"ANZANI, ANNA;CANTINI, LORENZO;CONDOLEO, PAOLA;GOBBO, ANTONIA",2010,02.1 Contributo in Volume,-,nocluster
Communicative Objects,"VOLONTE', PAOLO GAETANO",2010,02.1 Contributo in Volume,communication; design; biography of the objects; signification,nocluster
Competition and regulation in the Public Choice perspective,"PONTI, MARCO GUIDO",2005,02.1 Contributo in Volume,-,nocluster
Prospettive e problemi della regolazione economica degli aeroporti,"PONTI, MARCO GUIDO",2002,02.1 Contributo in Volume,-,nocluster
The regulation of transprot services and infrastructures: Theoretical and policy issues,"PONTI, MARCO GUIDO",2006,02.1 Contributo in Volume,-,nocluster
The Cost Benefit Analysis for a (Sub)urban Transport System in Como (Italy),"PONTI, MARCO GUIDO;BRAMBILLA, MARCO GIOVANNI;ERBA, STEFANO",2004,02.1 Contributo in Volume,-,nocluster
"""Non volle Giovanfrancesco... altri atorno che Lionardo da Vinci"". Considerazioni su Rustici e Leonardo","MARANI, PIETRO;Pietro C.",2010,02.1 Contributo in Volume,Leonardo; Rustici; Scultura; Rinascimento; Bronzi.,nocluster
La scienza e la ricerca,"VOLONTE', PAOLO GAETANO",2010,02.1 Contributo in Volume,-,nocluster
Ergonomics,"W. Karwowski;RIZZO, FRANCESCA;D. Rodrick",2002,02.1 Contributo in Volume,-,nocluster
"Social innovation, collaborative networks and public space","MERONI, ANNA;TRAPANI, PAOLA MARIA",2010,02.1 Contributo in Volume,Service Design; Strategic Design; Design for Urban Planning,nocluster
"Milano and Shanghai: Agriculture is always greener on the edge of the town, services to create local food system.","MERONI, ANNA",2010,02.1 Contributo in Volume,Service Design; Sustainable development; Strategic Design; Design for Regional Planning,nocluster
Del design (e) del sapore,"MERONI, ANNA",2010,02.1 Contributo in Volume,Design dei sistemi almentari; Food Design; Strategic Design,nocluster
Introduction,"MERONI, ANNA",2007,02.1 Contributo in Volume,Service Design; Social Innovation,nocluster
Un atlante del Moderno,"BAULE, GIOVANNI",2010,02.1 Contributo in Volume,Design grafico; progetto; design della comunicazione; storia della grafica; archivi del design,nocluster
La scoperta dell'illustrazione,"BAULE, GIOVANNI",2010,02.1 Contributo in Volume,Storia dell'illustrazione; storia della stampa; design grafico,nocluster
Introduzione,"PIZZOCARO, SILVIA LUISA",2010,02.1 Contributo in Volume,-,nocluster
Naturale/artificiale,"PIZZOCARO, SILVIA LUISA",2010,02.1 Contributo in Volume,-,nocluster
Studi sull'utente,"PIZZOCARO, SILVIA LUISA",2010,02.1 Contributo in Volume,-,nocluster
From Leonardo's Sala delle Asse in the Castello Sforzesco in Milan,"MARANI, PIETRO",2007,02.1 Contributo in Volume,Arte concettuale; Casa Museo; Boston,nocluster
Colore ed identità nel recupero dei centri storici,"AMORUSO, GIUSEPPE;C. Bartolomei",2010,02.1 Contributo in Volume,Centri storici; rilievo urbano; design coding; identità,nocluster
"Piani di recupero di centri storici: metodologie per il rilievo, la rappresentazione e la costruzione di banche dati","AMORUSO, GIUSEPPE",2010,02.1 Contributo in Volume,Recupero; centri storici; banche dati; rilievo urbano; colore; modelli digitali,nocluster
Permanenze storiche: l'approccio storiografico per il progetto della moda,"CONTI, GIOVANNI MARIA",2010,02.1 Contributo in Volume,-,nocluster
"Retail design: i luoghi di ""incontro"" tra moda e design","IANNILLI, VALERIA MARIA",2007,02.1 Contributo in Volume,-,nocluster
Workshop progettuale,"IANNILLI, VALERIA MARIA",2007,02.1 Contributo in Volume,-,nocluster
I nuovi spazi del consumo. Dal punto vendita tradizionale al Concept Store,"IANNILLI, VALERIA MARIA",2007,02.1 Contributo in Volume,-,nocluster
Experience design,"IANNILLI, VALERIA MARIA;DELL'ACQUA BELLAVITIS, ARTURO",2005,02.1 Contributo in Volume,-,nocluster
Packaging,"IANNILLI, VALERIA MARIA;DELL'ACQUA BELLAVITIS, ARTURO",2005,02.1 Contributo in Volume,-,nocluster
Visual merchandising,"IANNILLI, VALERIA MARIA;DELL'ACQUA BELLAVITIS, ARTURO",2005,02.1 Contributo in Volume,-,nocluster
The Young Universe of Design,"SIMONELLI, GIULIANO",2010,02.1 Contributo in Volume,-,nocluster
"i – Suite, un nuovo modello di ospitalità a Rimini","COLLINA, LUISA MARIA VIRGINIA",2010,02.1 Contributo in Volume,-,nocluster
editoriale,"COLLINA, LUISA MARIA VIRGINIA",2010,02.1 Contributo in Volume,-,nocluster
Prefazione,"COLLINA, LUISA MARIA VIRGINIA",2010,02.1 Contributo in Volume,-,nocluster
A welcoming city,"COLLINA, LUISA MARIA VIRGINIA",2009,02.1 Contributo in Volume,-,nocluster
Gli archivi di design e di architettura. Metodologie di riordino e catalogazione,"CIAGA', GRAZIELLA LEYLA",2004,02.1 Contributo in Volume,Archivi di design e architettura; catalogazione; descrizione dei disegni di progetto; Luciano Baldessari; Albe Steiner,nocluster
La casa per tutti. La Triennale e la citta',"CIAGA', GRAZIELLA LEYLA",2005,02.1 Contributo in Volume,Storia dell'architettura italiana XX secolo; Triennale di Milano,nocluster
Strengthen the link between Doctoral Design Research and the Industrial System: opportunity and threats,"FERRARIS, SILVIA DEBORAH;RAMPINO, LUCIA ROSA ELENA",2010,02.1 Contributo in Volume,-,nocluster
Esperienze di trasferimento di innovazione di design // Introduzione // DXD Design for District // DAC Design for Arts and Crafts,"ARQUILLA, VENANZIO",2005,02.1 Contributo in Volume,-,nocluster
Verifiche di usabilità attraverso prove comparative: l'aspirabriciole,"ANSELMI, LAURA",2006,02.1 Contributo in Volume,-,nocluster
Virtual Reality in the Assessment of Neuromotor Diseases: Measurement of time Response in Real and Virtual Environments.,"ROVETTA, ALBERTO;F. Lorini;CANINA, MARIA RITA",1997,02.1 Contributo in Volume,-,nocluster
"Design e valorizzazione del territorio. un percorso: nuove definizioni e terminologie, sintesi visive, narrazioni.","TROCCHIANESI, RAFFAELLA",2010,02.1 Contributo in Volume,design dei beni culturali; idenntità; linguaggi,nocluster
"Musica, design e riabilitazione: un incontro armonico","CANINA, MARIA RITA;S. Lang",2010,02.1 Contributo in Volume,-,nocluster
Evoluzione del metodo,"ANSELMI, LAURA;B. Simionato",2010,02.1 Contributo in Volume,-,nocluster
Progettare per l'utente: ergonomiae usabilità di oggetti disegnati attorno al corpo,"ANSELMI, LAURA;CANINA, MARIA RITA",2010,02.1 Contributo in Volume,Body sensor; elettronica indossabile; tessuti intelligenti; tecnologie; ergonomia,nocluster
New emerging biomedical technologies forhome-care and telemedicine applications: the Sensorwear project,"PICCINI, LUCA;O. Ciani;ANDREONI, GIUSEPPE",2010,02.1 Contributo in Volume,-,nocluster
Da cosa nasce cosa,"BIAMONTI, ALESSANDRO",2010,02.1 Contributo in Volume,-,nocluster
Il design scandinavo,"BIAMONTI, ALESSANDRO",2007,02.1 Contributo in Volume,-,nocluster
Una comunità religiosa: gli Shakers,"BIAMONTI, ALESSANDRO",2007,02.1 Contributo in Volume,-,nocluster
lo stile americano di massa,"BIAMONTI, ALESSANDRO",2007,02.1 Contributo in Volume,-,nocluster
La rivoluzione delle materie plastiche e gli oggetti componibili,"BIAMONTI, ALESSANDRO",2007,02.1 Contributo in Volume,-,nocluster
donald judd,"BIAMONTI, ALESSANDRO",2007,02.1 Contributo in Volume,-,nocluster
il design di massa,"BIAMONTI, ALESSANDRO",2007,02.1 Contributo in Volume,-,nocluster
Il tessile tra crisi e traiettorie di innovazione,"BERTOLA, PAOLA",2009,02.1 Contributo in Volume,-,nocluster
Una copia inedita del San Giovanni Battista di Leonardo,"MARANI, PIETRO",2010,02.1 Contributo in Volume,Leonardo; dipinti; copie; collezione Trivulzio,nocluster
La ricerca-azione nel design,"VILLARI, BEATRICE",2010,02.1 Contributo in Volume,-,nocluster
Gli affreschi del Bergognone nei due transetti della Certosa di Pavia. Tecniche esecutive e organizzazione del lavoro di una bottega in un cantiere sforzesco della fine del Quattrocento,"MARANI, PIETRO",2010,02.1 Contributo in Volume,Diagnostica; restauro; pitture murali; Rinascimento,nocluster
Prefazione,"MARANI, PIETRO",2011,02.1 Contributo in Volume,Archeologia; Storia medievale; Giovan Paolo Lomazzo; Bernardino Campi; sepolture rituali,nocluster
Multisensorialità,"RICCO', DINA",2010,02.1 Contributo in Volume,-,nocluster
The in-progress status of doctoral research in design. Reflections from two decades of local doctoral research,"PIZZOCARO, SILVIA LUISA",2010,02.1 Contributo in Volume,Doctoral education in design,nocluster
"Gli strumenti del viaggio. Noorda e l’editoria del Touring (titolo inglese ""The tools of travel. Noorda and the publishing activity of the Touring Club"")","GUIDA, FRANCESCO ERMANNO",2011,02.1 Contributo in Volume,-,nocluster
Una conversazione su User Centred Design e dintorni,"MAIOCCHI, MARCO MARIA;PILLAN, MARGHERITA",2011,02.1 Contributo in Volume,-,nocluster
Advance design nel settore Lighting,"ROSSI, MAURIZIO",2010,02.1 Contributo in Volume,-,nocluster
"AdvanceDesign. Scenari, visioni e advanced material per un rinnovato rapporto tra design e scienza","FERRARA, MARIA RITA",2010,02.1 Contributo in Volume,-,nocluster
"Colore, progetto e multisensorialità","J. Tornquist;BOERI, CRISTINA",2010,02.1 Contributo in Volume,-,nocluster
Relazioni tra i colori / The relations among colours,"BOERI, CRISTINA",2010,02.1 Contributo in Volume,-,nocluster
Il progetto è una pratica clinica. La prospettiva del design,"MAFFEI, STEFANO",2010,02.1 Contributo in Volume,-,nocluster
Design dei servizi,"MAFFEI, STEFANO;MANZINI, EZIO;PACENTI, ELENA;FERRI, GIORDANA;VILLARI, BEATRICE;L. De Biase",2010,02.1 Contributo in Volume,-,nocluster
LE DIAFANIE DI CRISTIANA FIORETTI,"MURANO, FRANCESCO",2010,02.1 Contributo in Volume,FIORETTI; CATALOGO; LIGHT ART,nocluster
Prolegomeni allo studio dell'AdvanceDesign,"CELI, MANUELA",2010,02.1 Contributo in Volume,Advanced design; Front end of innovation; Vision,nocluster
Riflessioni e corridoi di ricerca per l'AdvanceDesign,"CELI, MANUELA;CELASCHI, FLAVIANO",2010,02.1 Contributo in Volume,-,nocluster
Luce:vedere il non visibile.,"FORCOLINI, GIANNI;BANDINI BUTI, LUIGI;BISSON, MARIO;C. Boeri",2010,02.1 Contributo in Volume,-,nocluster
Bridge of Design. Design innovation Made in Italy. Connecting India and Italy,"CONTI, GIOVANNI MARIA;SIMONELLI, GIULIANO",2010,02.1 Contributo in Volume,-,nocluster
Packaging design: percorsi disciplinari,"BUCCHETTI, VALERIA LUISA",2010,02.1 Contributo in Volume,"packaging
design dell'accesso
comunicazione",nocluster
"Africa, Ideas for a sustainable future. Leapfrog Strategies: Design for social and system innovation for sustainability in South Africa, Kenya, Botswana, Ghana","VEZZOLI, CARLO ARNALDO;MANZINI, EZIO;CESCHIN, FABRIZIO;CANTU', DARIA",2010,02.1 Contributo in Volume,-,nocluster
Caratterizzazione strumentale di sensori attivi a tempo di volo (TOF) e a triangolazione. Utilizzo di laser scanner su superfici marmoree di epoca romana,"AMORUSO, GIUSEPPE;F. I. Apollonio;F. Remondino",2010,02.1 Contributo in Volume,Modelli digitali 3d; Archeologia; Pompei; Caratterizzazione sensori; Rilievo,nocluster
Sulla Trama del Tessuto,"VACCA, FEDERICA",2010,02.1 Contributo in Volume,-,nocluster
La liberalizzazione/regolazione dei trasporti a livello regionale,"PONTI, MARCO GUIDO;LAURINO, ANTONIO",2011,02.1 Contributo in Volume,-,nocluster
New generation: living spaces,"REBAGLIO, AGNESE",2010,02.1 Contributo in Volume,-,nocluster
Lo spazio urbano abitato da eventi,"REBAGLIO, AGNESE",2010,02.1 Contributo in Volume,-,nocluster
MedZone. Fostering e-collaboration in the Mediterranean area: the Unchain project,"COLORNI VITALE, ALBERTO;SANCASSANI, SUSANNA",2010,02.1 Contributo in Volume,-,nocluster
Design No Stop. Un modello di protesta sociale per il futuro dell'Università.,"ARQUILLA, VENANZIO",2010,02.1 Contributo in Volume,design; creatività; innovazione; protesta sociale,nocluster
"Case history: dal museo all’albergo diffuso, un nuovo modello di ospitalità italiana","COLLINA, LUISA MARIA VIRGINIA",2011,02.1 Contributo in Volume,-,nocluster
I materiali come materia prima per il progetto della mutlisensorialità,"ROGNOLI, VALENTINA;LEVI, MARINELLA",2010,02.1 Contributo in Volume,Materiali; multisensorialità; design,nocluster
L'Advanced design come riconfigurazione dei rapporti tra imprese,"PALMIERI, STEFANIA",2010,02.1 Contributo in Volume,-,nocluster
Abitare il tempo,"BARBARA, ANNA",2010,02.1 Contributo in Volume,-,nocluster
CRONOS E KAIROS: ARCH_TEMP OPEN 24 HOURS,"BARBARA, ANNA",2010,02.1 Contributo in Volume,-,nocluster
Il brand del territorio,"PARENTE, MARINA",2011,02.1 Contributo in Volume,-,nocluster
Il segno continuo. Una microstoria di grafica,"GUIDA, FRANCESCO ERMANNO",2011,02.1 Contributo in Volume,-,nocluster
Why Do Scientists Act the Way They Do?,"VOLONTE', PAOLO GAETANO",2010,02.1 Contributo in Volume,-,nocluster
La conversione funzionale per l’abitare urbano avanzato,"CAMOCINI, BARBARA",2010,02.1 Contributo in Volume,-,nocluster
Brasil. Design Futures. Tranferring design skills from the other side of the world,"CELASCHI, FLAVIANO;SIMONELLI, GIULIANO",2010,02.1 Contributo in Volume,-,nocluster
Premiare la ricerca per l'innovazione / A premium on research for innovation,"SIMONELLI, GIULIANO",2010,02.1 Contributo in Volume,-,nocluster
Il designer e il cinematographer,"PIREDDA, FRANCESCA",2010,02.1 Contributo in Volume,cinema; fotografia; cinematographer; design della comunicazione,nocluster
Costruire sul costruito,"FERABOLI, MARIA TERESA",2010,02.1 Contributo in Volume,-,nocluster
La casa prefabbricata in alluminio e la prefabbricazione “leggera” in Italia,"FERABOLI, MARIA TERESA",2010,02.1 Contributo in Volume,-,nocluster
Padiglione espositivo galleggiante,"FERABOLI, MARIA TERESA",2010,02.1 Contributo in Volume,-,nocluster
Il recupero della residenza a Firenze,"A. Branzi;CAMOCINI, BARBARA",2010,02.1 Contributo in Volume,residenza; Firenze; ri-funzionalizzazione; conversione d'uso; riuso,nocluster
Opportunità-Responsabilità-Design,"BIAMONTI, ALESSANDRO",2010,02.1 Contributo in Volume,-,nocluster
Temporary Urban Solutions,"FASSI, DAVIDE",2010,02.1 Contributo in Volume,-,nocluster
Progettare attorno al corpo: il design incontra tecnologia e textile,"FERRARO, VENERE",2010,02.1 Contributo in Volume,-,nocluster
City Spatial Design,"PICCINNO, GIOVANNA",2010,02.1 Contributo in Volume,Spatial design,nocluster
l'odore del design,"BISSON, MARIO",2010,02.1 Contributo in Volume,odore; design; multisensorialità,nocluster
La multisensorialità,Daniela Anna Calabi,2010,02.1 Contributo in Volume,multisensorialità; design; comunicazione; percezione aptica,nocluster
il laboratorio della visione nella propedeutica alla progettazione. the laboratory of vision for design education,"BISSON, MARIO",2010,02.1 Contributo in Volume,colore; design; propedeutica; formazione,nocluster
Chromatic textures. A story of basic design - Trame colorate. Un racconto di basic design,"CALABI, DANIELA ANNA",2010,02.1 Contributo in Volume,texture; web; colour; shape; perception; basic design; superface,nocluster
Dalla ricerca nel disegno per il design,"DELL'ACQUA BELLAVITIS, ARTURO",2010,02.1 Contributo in Volume,-,nocluster
Le nuove declinazioni del design,"DELL'ACQUA BELLAVITIS, ARTURO",2010,02.1 Contributo in Volume,-,nocluster
colore,"BISSON, MARIO",2010,02.1 Contributo in Volume,-,nocluster
Co-design versus User Centred Design: Framing the differences,"RIZZO, FRANCESCA",2010,02.1 Contributo in Volume,-,nocluster
User experience,"RIZZO, FRANCESCA",2010,02.1 Contributo in Volume,-,nocluster
Chapter 25: Proactive Design of a Hospital Environment with Multifaceted Ergonomic Considerations,"NAM, HYOJIN GINA;COSTA, FIAMMETTA CARLA ENRICA;ROMERO, MAXIMILIANO ERNESTO;ANDREONI, GIUSEPPE",2010,02.1 Contributo in Volume,-,nocluster
Chapter 9: Human Behaviour Analysis and Modelling: A Mixed Method Approach,"ANDREONI, GIUSEPPE;ANSELMI, LAURA;COSTA, FIAMMETTA CARLA ENRICA;MAZZOLA, MARCO;PREATONI, EZIO;ROMERO, MAXIMILIANO ERNESTO;SIMIONATO, BARBARA",2010,02.1 Contributo in Volume,Human behavior analysis; observational methods; quantitative movement analysis; HMI assessment,nocluster
New strategies for technology products development in HealthCare,"ROMERO, MAXIMILIANO ERNESTO;PEREGO, PAOLO;ANDREONI, GIUSEPPE;COSTA, FIAMMETTA CARLA ENRICA",2010,02.1 Contributo in Volume,-,nocluster
Studi e prospettive di utilizzo di biocompositi nella produzione nautica,"RATTI, ANDREA",2010,02.1 Contributo in Volume,Biocompositi; Tecnologie produzione; Nautica,nocluster
Viaggio intorno a una parola: design,"ZINGALE, SALVATORE",2010,02.1 Contributo in Volume,Design; Semiotica; Creatività; Inventiva; Metodo,nocluster
Macchina,"FIGIANI, MAURIZIO",2010,02.1 Contributo in Volume,-,nocluster
Il dialogo dei sensi,"M. A. Bonfantini;ZINGALE, SALVATORE",2010,02.1 Contributo in Volume,Sensi Sensorialità Semiosi,nocluster
Un'avventura ripetibile?,"DELL'ACQUA BELLAVITIS, ARTURO",2010,02.1 Contributo in Volume,-,nocluster
Scenari e prospettive del design per la sostenibilità,"ZURLO, FRANCESCO",2010,02.1 Contributo in Volume,-,nocluster
Design e memoria: per una contemplazione dell'oggetto,"BOSONI, GIAMPIERO",2010,02.1 Contributo in Volume,-,nocluster
Nel pieno rispetto della missione del Museo,"DELL'ACQUA BELLAVITIS, ARTURO",2010,02.1 Contributo in Volume,-,nocluster
Lo sguardo e la Musica.Il Musico nell'opera di Leonardo a Milano,"MARANI, PIETRO",2010,02.1 Contributo in Volume,Leonardo; Pittura; Musica; Ritratti,nocluster
Dati tecnici e analisi scientifiche,"MARANI, PIETRO",2010,02.1 Contributo in Volume,Leonardo; Pittura; Ritratti; Tecniche; Analisi scientifiche,nocluster
Milano e i centri della Lombardia,"MARANI, PIETRO",2011,02.1 Contributo in Volume,Milano; Lombardia; Arte pre-unitaria,nocluster
Riconsiderando il rapporto tra scultura e architettura in Michelangelo,"MARANI, PIETRO",2011,02.1 Contributo in Volume,Michelangelo; Scultura; Architettura; Disegni,nocluster
Leonardo a Pavia,"MARANI, PIETRO",2011,02.1 Contributo in Volume,Carlo Borromeo; Federico Borromeo; Leonardo da Vinci; Pavia,nocluster
Virtual Reality Systems for Industrial Design Application,"PIGNATEL, ALICE;BREVI, FAUSTO",2011,02.1 Contributo in Volume,-,nocluster
For a practice-led PhD design research in action: “make a work that is viewed from the inside”,"LUPO, ELEONORA",2010,02.1 Contributo in Volume,-,nocluster
Le tracce dei luoghi. Sulle rive del Naviglio Grande,"CIAGA', GRAZIELLA LEYLA",2010,02.1 Contributo in Volume,Architettura del paesaggio; restauro urbano; design; arredo urbano; Navigli; Milano,nocluster
Le tracce dei luoghi. Tra monasteri e castelli,"CIAGA', GRAZIELLA LEYLA",2010,02.1 Contributo in Volume,Architetttura; architettura del paesaggio; architettura fortificata; castelli; monasteri; restauro; design; Navigli; Milano,nocluster
Il giardino di Daniel Spoerri,"MAZZANTI, ANNA",2010,02.1 Contributo in Volume,-,nocluster
"Mania del Seicento. Da Novecento a Roma, recezione nella penisola","MAZZANTI, ANNA",2010,02.1 Contributo in Volume,-,nocluster
Lirica e prosa nella natura morta del Novecento,"MAZZANTI, ANNA",2010,02.1 Contributo in Volume,-,nocluster
“Ricerca di forma” nella natura morta di Carlo Gentili,"MAZZANTI, ANNA",2010,02.1 Contributo in Volume,-,nocluster
Allestire Oggi,"FINESSI, GIUSEPPE;Italo Lupi",2010,02.1 Contributo in Volume,-,nocluster
Alberto Garutti,"FINESSI, GIUSEPPE",2010,02.1 Contributo in Volume,-,nocluster
Il progetto è ovunque. Ovvero la necessità è sempre madre dell'invenzione,"FINESSI, GIUSEPPE",2010,02.1 Contributo in Volume,-,nocluster
Dino Gavina Imprenditore anomalo,"FINESSI, GIUSEPPE",2010,02.1 Contributo in Volume,-,nocluster
Altre Stanze,"FINESSI, GIUSEPPE",2010,02.1 Contributo in Volume,-,nocluster
Paolo U.,"FINESSI, GIUSEPPE",2010,02.1 Contributo in Volume,-,nocluster
Visualizzare il metaprogetto moda,"TOLINO, UMBERTO",2010,02.1 Contributo in Volume,-,nocluster
Interfacce,"PILLAN, MARGHERITA",2010,02.1 Contributo in Volume,Ergonomia; design User Centered; processi cognitivi; interazione; interfacce.,nocluster
User Centred Design,"PILLAN, MARGHERITA",2010,02.1 Contributo in Volume,Design antropocentrico; Human studies; Contestual Design; progettazione.,nocluster
AEROSPACE DESIGN,"DOMINONI, ANNALISA",2010,02.1 Contributo in Volume,comfort; human factors; human sciences,nocluster
Per una didattica orizzontale del disegno,"PIERLUISI, GABRIELE",2009,02.1 Contributo in Volume,Disegno; design degli interni; No-disciplines; didattica orizzontale; fare di tipo artistico.,nocluster
Il Danteum di Terragni. Note per la costruzione del modello digitale interattivo,"PIERLUISI, GABRIELE",2009,02.1 Contributo in Volume,Disegno; Modello; Prospettiva dinamica ed interattiva; videogiochi; architettura; Danteum; Terragni; paesaggio urbano; Roma.,nocluster
COMPRENDERE IL PASSATO PROGETTANDO IL FUTURO. Tempi e ambizioni sottese nell'Advance Design.,"CEPPI, GIULIO",2010,02.1 Contributo in Volume,-,nocluster
"Cronologia dei progetti di Noorda per il TCI(titolo in inglese ""Chronology of Noorda’s designs for TCI"")","GUIDA, FRANCESCO ERMANNO",2011,02.1 Contributo in Volume,-,nocluster
